@relation 'cellcycle0.names'
@attribute cln3-2                                  numeric
@attribute alpha7                                  numeric
@attribute alpha98                                 numeric
@attribute alpha105                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_90                                numeric
@attribute cdc15_120                               numeric
@attribute cdc15_150                               numeric
@attribute cdc15_160                               numeric
@attribute cdc15_180                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_230                               numeric
@attribute cdc28_60                                numeric
@attribute cdc28_90                                numeric
@attribute cdc28_120                               numeric
@attribute cdc28_130                               numeric
@attribute cdc28_160                               numeric
@attribute elu30                                   numeric
@attribute elu90                                   numeric
@attribute elu120                                  numeric
@attribute elu150                                  numeric
@attribute elu210                                  numeric
@attribute elu300                                  numeric
@attribute elu360                                  numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}
@data
-0.58,0.19,-0.12,-0.1,0.19,0.09,-0.22,0.5,-0.16,0.14,0.54,-0.09,0.37,0.27,-0.6,-0.03,-0.33,-0.23,0.05,0.56,0.56,0.21,-0.53,0.15,-0.62,-0.15,20.09.13
-0.15,1.04,-0.32,-0.03,-0.366923,-0.36,-0.6,0.69,0.18,0.31,0.37,0.19,0.07,-0.66,-0.21,0.26,-0.14,0.19,-0.3,0.26,0.09,0.04,0.2,0.06,0.13,0.81,20.03
-0.38,-0.17,-0.04,-0.04,-0.35,-0.37,0.18,-0.13,0.01,-0.01,-0.77,0.29,0.02,0.37,-0.35,-0.13,0.148286,0.22,0.05,-0.03,0.07,-0.03,0,0.23,0,-0.22,14.10
0.08,0.18,0.26,0.49,0.1,-0.13,-0.37,-0.59,0.26,0.02,-0.82,-0.2,0.79,0.02,0.2,-0.39,0.229435,0.52,-0.36,-0.04,-0.22,0.14,0.19,0.16,0.03,0.03,12.01.01
-0.4,-0.07,0.15,0.3,-0.17,0.15,0.35,-0.67,0.26,-0.37,-0.43,-0.87,0.54,-0.17,1.09,-0.46,-0.18,0.31,-0.29,0.37,0.55,0.48,0.24,0.17,-0.51,-0.3,12.01.01
0.11,-0.07,0.06,0.09,-0.53,-0.47,-0.85,0.22,0.06,0.47,0.53,0.26,0.59,-0.51,-0.38,0.46,0.42,0.57,-0.3,1.09,-0.43,-0.76,-0.49,-1.63,0.94,0.53,32.01.01
-0.34,0.17,0.03,0,-0.6,-0.52,-0.21,-0.1,-0.1,-0.14,0.83,0.3,0.22,0.17,0.37,-0.3,0.148286,0,-0.02,-0.16,-0.23,0.03,0.07,0.44,-0.19,0.01,14.10
-0.67,0.08,-0.28,-0.08,-0.07,-0.25,-0.6,-0.13,0.09,-0.38,0.26,0.1,-0.52,0.14,-0.43,-0.21,-0.09,0.103594,0.12,-0.06,0.08,0.17,0.05,-0.01,-0.17,0.21,16.01
0.2,0,0.04,0.26,-0.19,-0.45,-0.09,-0.13,0.17,0.45,0.82,-0.59,-0.24,-0.05,0.23,-0.15,-0.0271429,0.13,0.41,-0.1,-0.28,-0.12,0.11,0.2,0.04,0,01.06.02.01
-0.29,-0.54,0.1,-0.03,0.01,0.06,0.3,-0.16,0.05,-0.18,-0.57,-0.04,-0.16,0.31,0.03,-0.05,-0.014,0.08,-0.02,-0.1,0.08,-0.06,0.08,-0.15,0.31,-0.26,01.05.25
-1.69,0.0484768,-0.08,0.32,0.26,-0.23,0.56,0.78,-0.36,-0.24,0.2,-0.24,-0.19,0.56,0,-0.04,0.0399099,-0.06,-0.02,0.21,0.33,0.37,0.24,-0.07,-0.52,-0.49,01.05
0.75,-0.39,0,-0.04,-0.63,-0.49,0.15,-0.18,0.31,0.12,0.09,-0.08,-0.41,-0.48,-0.2,0.59,0.21,0.23,-0.27,-0.06,-0.04,-0.23,0.4,-0.04,0.05,0.31,01.05
-0.49,-0.08,0.04,-0.1,-0.29,-0.19,0.27,0.4,0.15,0.31,-0.1,0.39,0.07,0.28,-0.35,-0.08,0.24,-0.06,-0.21,-0.1,0.08,-0.27,0.27,-0.08,0.03,0.01,42.01
-0.54,-0.07,0.29,-0.01,0.12,0.08,-0.47,-0.13,-0.11,-0.32,0.114633,-0.19,0.72,0.3,0.18,-0.34,0.0572674,-0.21,-0.15,0,0.07,-0.16,0.02,-0.35,0.08,-0.11,01.04
-1.12,-1.16,0.23,-0.08,-0.34,-0.47,-0.28,0.68,-0.02,0.36,0.58,0.44,-0.34,0.04,-0.59,-0.01,0.09,0.16,1.23,0.16,0.31,0.19,-0.26,-0.13,-0.98,-0.49,32.07
-0.47,-1.08,0.76,0.48,-0.99,0.35,-0.08,0.09,-0.24,-0.13,0.59,0.06,0.09,-0.01,-0.45,0.27,-0.2,-0.12,1.67,-0.67,-0.7,-0.73,-0.45,-0.12,-0.09,-0.26,34.01.01.01
-0.218,-0.0149804,-0.0452788,0.00457249,-0.34,-0.17,-0.43,0.09,0.59,0.01,0.2,-0.58,0.88,-0.021259,0.0800361,-0.00847656,-0.0329412,0.103594,-0.0901103,-0.0376471,-0.0342701,-0.0671168,0.0448352,0.00288321,0.00225926,0.0534672,16.01
-1.25,0.18,-0.35,-0.06,-0.52,-0.0112687,-0.69,0.73,0.21,0.56,0.65,0.02,0.32,0.21,-0.16,0.16,-0.1,0.0343796,0.26,0.22,0.44,0.18,-0.25,0.12,-0.45,0.09,01.04
-0.71,0.32,0.03,-0.05,-1.44,-1.5,0.32,0.55,0.11,0.11,-0.19,-0.11,0.16,0.06,0.49,-0.06,0.07625,0.6,-0.35,0.31,-0.09,0.11,-0.07,0.03,-0.38,-0.26,20.01.15
-0.51,-0.12,0.1,0.3,-0.55,-0.32,-0.19,-0.14,0,0.36,0.69,0.25,-0.44,0.52,0.09,-0.04,-0.32,-0.29,-0.05,0.16,-0.15,0,0.12,-0.13,-0.05,0.06,11.02.03.04
-0.54,-0.23,-0.02,0.18,0.45,0.14,0.12,-0.28,0.16,0,0.18,0.43,-0.02,0.14,-0.55,0.37,0.06,-0.11,-0.27,0.06,0.16,0.15,0.32,-0.09,-0.14,0.43,43.01.03.05
0.08,0.12,-0.08,0.17,0.36,0.35,-0.07,-0.04,0.1,-0.16,-0.14,-0.34,0.48,0.29,-0.24,0.05,0.04,0.17381,-0.18,0.13,0.05,0.13,0.27,0.04,-0.36,-0.1,01.06.06.11
0.49,0.05,0.26,0.21,0.2,-0.28,0.04,-0.32,0.01,0.04,-0.12,0.08,0.09,0.21,-0.25,0.22,0.0572674,0.05,-0.08,-0.16,-0.33,-0.42,-0.11,-0.22,0.47,0,01.04
1.34,-0.38,0.25,0.05,-0.31,-0.38,0.47,-0.41,0.3,-0.25,-0.23,0.09,-0.75,0.17,0.07,0.05,-0.01,-0.06,-0.44,-0.27,-0.1,-0.07,0.37,0.25,-0.04,-0.05,20.09.07
-0.06,-0.1,-0.15,-0.23,-0.53,-0.9,0.07,0.2,-0.1,0.15,-0.25,-0.72,-0.25,-0.24,-0.14,0.2,-0.14,-0.04,-0.2,-0.24,0.22,-0.12,0.22,-0.11,0.04,0.26,14.07
-0.09,0.24,-0.19,-0.45,0.35,0.29,-0.54,0.1,0.23,0.41,-0.72,-0.18,-0.79,-0.21,0.37,0.4,-0.26,-0.28,-0.09,-0.1,-0.17,-0.21,0.08,0.01,0.15,0.21,14.07.11
0.6,0.35,0.16,0.11,0.21,0.21,-0.51,-0.3,0.49,0.21,-0.54,-0.56,0.18,-0.15,0.18,-0.01,-0.2,-0.25,-0.43,-0.45,0,0.35,0.27,0.27,-0.2,-0.15,20.09.07
0.65,-0.65,-0.02,0.2,0.3,0.12,0.71,-1.07,0.03,-0.15,0.114633,-0.51,-0.45,0.24,0.18,0.0558633,0.08,-0.15,-0.54,-0.19,-0.05,-0.33,0.18,-0.07,0.39,0.47,01.04
-0.76,-0.78,-0.04,-0.24,-2.08,-2.34,0.78,0.58,0.18,0.4,0,0.51,-0.39,-1.92,0.54,0.63,1.04,1.05,-0.42,0.25,0.66,-0.09,0.03,0.05,-0.19,-0.18,01.01
-0.62,-0.37,-0.18,-0.16,-0.00844961,0.0514885,-0.35,-0.194783,0.0961111,-0.200866,-0.0293117,-0.053125,0.175415,0.2,0.01,-0.26,-0.33,-0.2,-0.06,-0.08,0.04,0.18,-0.19,0.15,0.1,0.06,16.01
-0.0581022,0.1,0.0346429,-0.15,0.02,0.49,-0.18,0.62,0.172615,0.62,1.26,-0.0183871,-0.00533333,0.83,-1.49,-0.17,-1.49,0.31,0.2,-0.19,0.19,-0.17,0,0.12,0.04,0.24,43.01.03.05
-0.14,-0.11,-0.02,0.03,-0.02,0.03,0.37,-0.95,0.23,-0.53,0.19,-1.59,-0.33,-0.29,0.61,-0.3,-0.0542857,0.29,-0.1,-0.55,-0.31,-0.27,0.32,-0.04,0.27,0.25,14.13.01.01
-0.27,0.25,-0.07,-0.05,-0.27,0.04,0.33,0.38,0.01,0.18,0.21,0.03,-0.61,0.36,-0.41,-0.06,-0.2,-0.04,-0.03,-0.34,-0.02,-0.28,-0.09,-0.28,0.08,-0.1,11.02.03.04
-0.29,0.54,-0.26,-0.19,0.67,0.62,-0.03,-0.22,0.32,-0.34,-0.4,-0.33,-1,0.07,0.08,-0.06,0.00829787,-0.04,-0.02,-0.44,-0.26,-0.47,0.01,-0.12,0.35,0.36,11.02.03.04
-1.32,-0.0693103,-0.08,-0.1,0.04,0,-0.8,0.2,0.32,0.24,0.6,0.04,0.54,-0.16,0.23,0.07,0.16,0.193636,-0.04,-0.27,-0.42,-0.34,-0.23,0.27,0.11,0.31,20.09.04
0.08,-0.27,0.1,0.01,0.53,0.39,0.41,-0.95,0.1,-0.35,0,-0.53,0.31,0.07,-0.33,0.24,0.18,0.07,-0.03,-0.08,0.08,-0.08,-0.23,0.02,0.07,-0.14,11.02.03.04
-0.76,-1.37,0.52,0.59,-1.17,-0.91,1.03,-0.76,1.02,-0.41,0.74,0.7,-0.53,0.32,0.33,-0.02,-0.05,-0.29,-0.79,-0.37,-0.09,0.63,0.83,-0.02,0.05,-0.4,11.02.03.04
0.25,-0.73,0.7,0.26,-0.86,-0.54,0.37,0.07,-0.33,0.12,0.56,0.38,-0.07,0.72,-0.6,0.32,0.49,0.0206516,-0.78,-0.31,0.19,0.01,0.5,-0.12,0.16,-0.1,11.02.03.04
-0.74,-0.11,-0.06,-0.1,0,0.52,0.29,-0.71,0.12,-0.71,-0.11,-0.42,-0.29,0.15,-0.25,0.56,0.75,0.37,-0.25,0.02,0.38,0.25,0.32,-0.31,-0.27,0.05,10.03.01
-0.6,-0.38,-0.03,-0.06,0.43,0.79,-1,-0.1,0.24,0.04,0.31,-0.053125,-0.17,0.04,0.05,-0.27,-0.33,-0.62,-0.3,0.23,0.08,-0.05,-0.1,-0.37,-0.21,-0.03,16.01
0.49,1.07,-0.36,0.03,-0.69,-0.44,-0.4,-0.39,0.53,0.19,0.72,-0.16,0.36,-0.22,-0.76,0.21,0.11,0.11,0.94,-0.13,-0.11,-0.2,-0.18,0.07,-0.38,0.07,16.03.01
-0.3,-0.101117,0.08,-0.13,0.43,0.29,0.03,-0.29,0.39,0.23,0.05,0.37,-0.2,0,-0.52,0.01,0.00829787,0.14,0.02,-0.14,0.2,0.14,-0.26,0.04,-0.12,-0.22,11.02.03.04
-0.69,-0.0149804,0,0.29,0.05,0.18,-0.18,0.06,-0.21,-0.1,0.2,-0.27,0.55,0.09,0.09,0.32,0.07,-0.45,-0.21,0.18,-0.06,-0.02,0.01,-0.27,-0.1,0.1,16.01
1.25,-0.0159322,0.02,-0.31,-1.2,-1.79,0.25,-0.07,0.47,0.28,0.34,0.36,-0.92,-0.2,-0.16,0.38,0.57,0.0845902,-0.02,-0.36,-0.48,-0.19,-0.04,0.35,0.21,0.41,01.07.01
-0.01,-0.31,0.08,-0.09,0.17,0.21,0.07,-0.7,-0.09,-0.35,-0.09,0.17,0.58,-0.15,-0.41,0.24,-0.04,0.01,-0.25,0.25,0.42,-0.23,0.15,0.07,-0.43,-0.14,11.02.03.04
-0.45,-0.0397802,0.47,-0.01,-0.67,0.17,-0.01,-0.36,-0.34,-0.25,0.2,0.0252632,0.52,0.4,0.0965292,-0.23,0.2,-0.28,-0.28,-0.03,0.13,0.11,0.07,-0.03,-0.23,0.25,01.04
-0.69,-0.29,0.23,0.07,-0.31,0.02,0.4,0.04,0.26,-0.15,0.04,-0.26,-0.34,-0.25,0.214172,-0.43,0.7,0.09,-0.57,0.09,0.14,0.52,0.31,0.1,-0.02,-0.11,12.01.01
-0.25,-0.01,0.09,0.25,-0.28,-0.22,-0.37,-0.07,0.04,-0.16,-0.04,-0.42,0.53,0.03,-0.33,0.17,0.38,0.15,0.01,0.01,-0.45,-0.29,-0.13,-0.18,-0.03,0.01,01.04
-0.38,-0.03,0.09,0.2,0.55,0.46,-0.22,0.71,0.17,-0.98,-0.47,-0.29,-0.02,-0.15,0.29,-0.0577778,0.52,0.15,0.08,0.24,0.05,0.11,-0.06,0.27,-0.04,0,20.01.13
-0.6,-0.21,0.35,0.33,-0.22,-0.36,0.51,0.26,0.16,0.12,-0.27,0.12,-0.35,0.1,0.47,-0.54,0.62,-0.22,-0.26,0.27,0.07,0.29,0.24,-0.08,-0.17,-0.3,12.01.01
-0.3,-0.27,0.18,0.01,-0.27,0,-0.31,0.15,0.13,-0.06,0.13,0.24,0.28,-0.07,0.25,0.32,-0.01875,0,-0.12,0.09,-0.16,-0.22,-0.14,-0.1,0.24,0.02,14.07.05
-0.15,-0.17,-0.19,-0.43,0.81,0.47,0.08,-0.5,0.52,-0.28,0.32,-0.06,-0.18,-0.04,0.13,0.01,-0.065,-0.14,-0.05,-0.23,0.67,0.38,0.13,0.41,-0.46,-0.18,01
-0.38,-0.12,0.1,-0.17,0.25,0.29,0.16,-0.4,0.12,-0.33,-0.75,-0.42,0.21,-0.29,0.18,-0.22,0.0773913,0.17,0.1,0.33,-0.22,-0.32,-0.22,0.08,-0.11,-0.38,11.04.03.01
-0.2,-0.54,0.21,-0.12,0.3,0.14,-0.328864,-0.18,0.28,-0.06,0.14,-0.15,-0.32,0,0.32,0.2,-0.13,0.3,-0.35,-0.2,0.24,0.04,0.19,0.03,0.13,-0.12,10.01.05.01
-0.84,-0.0159322,-0.24,0.19,0.18,-0.04,0.01,0.44,-0.31,-0.49,0.5,0.46,-0.44,-0.73,-0.42,-0.04,-0.06,-0.2,0.19,0.08,-0.34,-0.21,-0.01,-0.07,-0.12,0.15,01.07.01
-0.81,0.13,0.13,-0.13,-0.4,-0.03,-0.38,0.14,0.84,0.29,0.31,0.45,0.16,0.08,-0.45,0.28,-0.01,0.21,-0.24,-0.13,0.01,-0.02,0.08,0.15,-0.3,0.12,01.05.02.07
-0.15,-0.0957233,-0.44,0.24,-0.16,-0.03,-0.24,-0.45,0.3,-0.45,0.38,-0.19,1.49,-0.09,0.37,0.03,-0.09,0.36,0.38,-0.13,-0.11,-0.6,-0.22,-0.18,0.27,0.23,14.04
0.18,-0.51,0.09,0.11,0.1,0.08,0.28,0.2,0.09,-0.3,0.26,0.000743243,-0.42,-0.16,-0.13,-0.02,-0.0189583,0.03,-0.07,-0.18,0.12,0.2,0.41,-0.07,-0.14,-0.09,14.04
-0.74,0.09,0.04,0.01,-0.9,0.5,-0.41,0.08,0.5,-0.48,-0.19,-0.27,0.03,0.16,0.67,0.23,0.2,0.21,-0.15,-0.12,-0.31,-0.29,-0.29,-0.07,0.27,0.03,11.02.03.04
-0.15,-0.06,-0.14,0.12,-0.12,-0.41,0.01,-0.2,0.13,-0.35,0.46,-0.14,0.43,-0.06,0.19,-0.37,0.148286,-0.17,0.1,-0.23,-0.38,-0.23,0.38,0.21,0.17,0.17,14.10
0.12,-0.101117,0.01,0.07,0.21,0.46,-0.46,-0.150625,0.109713,-0.0980737,0.027194,-0.0210703,0.0642286,0.48,-0.3,0.1,-0.66,0.15,-0.18,0.2,0.1,0.02,-0.04,-0.16,-0.06,-0.01,11.02.03.04
-0.15,0.06,0.43,0.14,-0.0663878,-0.0112687,-0.0996617,-0.0476604,0.152283,-0.0568045,0.114633,0.0252632,0.0280755,0.21,0.89,0.89,0.21,0.0343796,-0.41,-0.04,0.04,0.18,-0.06,0.26,-0.1,0.06,01.04
0.29,-0.14,0.34,0.19,0.3,0.04,-0.2,-0.29,0.19,-0.15,-0.15,-0.36,0.45,0.17,0.24,-0.2,-0.139714,-0.21,-0.02,-0.11,-0.22,-0.3,0.4,-0.02,0.07,0.16,10.01.05.01
-0.25,0.31,-0.15,-0.1,0.2,0.08,0.27,-0.74,-0.04,-0.76,-0.44,-0.44,0.48,0.13,0.23,-0.04,-0.04,0.2,-0.21,-0.16,-0.18,-0.08,-0.08,0.16,0.01,-0.13,02
-0.25,-0.24,-0.09,0.06,0.79,0.63,0.27,-0.83,0.05,-0.49,-0.26,-0.29,0.21,0.37,0.15,-0.31,-0.31,-0.43,-0.03,0.19,0.7,0.31,-0.12,0.13,-0.59,0.04,16.03.01
0.53,0.24,0.02,0.12,-0.32,-0.44,-0.08,-0.44,0.55,0.05,0.18,-0.07,0.18,-0.42,-0.28,-0.13,0.3,0.25,-0.55,0.02,0,0.02,0.26,-0.11,-0.001,0.25,01.07.01
0.53,-0.09,-0.24,0.1,0.37,0.29,0.02,-0.4,0.16,-0.1,0.44,0.01,0.49,-0.19,-0.08,0.17,-0.14,0.18,0.18,-0.19,0,0.07,0.26,0.17,-0.27,0.09,01.05
-0.32,0.08,-0.04,0.25,-0.25,-0.42,0,-0.38,-0.19,-0.06,0.49,0.09,0.67,-0.57,0.18,0.35,0.0197368,0.56,0.52,0.05,-0.65,-0.57,0.23,-0.35,0.58,0.39,43.01.03.09
0.97,-0.0149804,0.48,0.63,-0.07,0.17,0.05,-0.55,-0.11,0.36,0.54,-0.01,-0.18,0.46,-0.87,0.56,-0.0329412,-0.1,-0.77,-0.55,-0.13,0.27,0.48,0.1,0.15,-0.18,16.01
-0.06,-0.23,0.09,0.12,0.06,0.32,0.15,-0.2,0.51,-0.39,-0.45,-0.06,0.13,0.24,-0.16,-0.09,0.01,0.1,0.14,-0.33,-0.04,0.01,-0.01,0.12,0.01,-0.11,14.04
-0.12,0.06,0.0556667,-0.05,-0.69,-0.56,-0.32,0.19,0.13,0.15,-0.33,0.64,-0.11,0.23,0.0887097,0.41,-0.23,0.132857,-0.16,-0.5,-0.46,-0.12,0.18,-0.24,0.45,0.26,01.02
-1.15,0.24,0.08,-0.45,-0.25,-0.48,0.47,-0.12,0.34,0.05,-0.1,0.15,-1.53,-0.06,0.23,0.22,0.08,-0.2,0.02,-0.5,0.01,-0.01,0.14,-0.13,-0.1,-0.09,01.02
-1.03,-1.34,0.22,0.44,-0.386735,-0.163019,-0.183077,0.368,-0.0142857,0.0903922,0.256939,0.315102,-0.0901887,-0.17,-0.34,0.1,0.128649,0.63,0.22,-0.06,0.22,0.04,-0.16,0.58,-0.44,0.51,20.09.18
-1.4,0.08,-0.04,0.09,0.47,-0.32,0.07,1.14,-0.13,-0.06,-0.09,0.27,-0.44,-0.41,0.89,-0.31,-0.37,-0.42,-0.35,0.22,0.37,0.33,-0.1,-0.12,-0.18,-0.14,20.03
-0.36,0.18,-0.17,-0.1,-0.04,-0.14,0.07,0,-0.01,-0.2,0.54,-0.18,0.58,-0.26,0.35,-0.28,0.0572674,0.09,-0.13,0.21,-0.33,-0.18,0.09,0.21,0.09,0.09,01.04
-0.190182,0.13,-0.04,-0.1,-0.48,-0.41,0.25,-0.32,0.12,-0.05,0.65,0.35,0.02,0.04,0.21,0.12,0.18,0.13,0.02,-0.37,-0.49,-0.15,0.26,0.28,-0.26,0.04,14.04
-0.69,0.1,0.28,-0.04,-0.48,-0.42,0.27,-0.07,0.19,0.32,-0.04,0.04,0.11,-0.23,1,-0.28,0.14,0.19,-0.06,0.32,0.47,0.3,0.32,0.3,-0.35,0.06,12.01.01
-0.47,0.92,1.52,0.95,-2.61,1.04,-2.48,-1.77,2.16,2.32,0.91,-0.41,-0.73,-0.41,1.01,0.15,0.76,-0.06,1.05,-1.36,-1.42,-1.7,-1.55,0.4,1.91,2.25,10
-1.12,0.14,0.04,0.07,-0.39,-0.26,-0.07,-0.22,0.11,-0.15,0.29,-0.5,0.18,-0.18,-0.11,0.24,0.13,-0.04,-0.22,0.04,-0.1,-0.12,0.21,0.07,-0.18,-0.16,12.04
2.24,-1.09,0.69,0.29,0.2,0.95,-0.04,-0.28,0.71,0.43,0.71,0.03,-1.66,-0.13,0.91,0.01,0.49,0.18,-1.37,-1.05,0.02,0.55,0.29,0.65,0.81,0.64,42.01
-0.47,-0.02,-0.22,0.15,-0.12,0.14,-0.17,-0.47,0.97,-0.27,0.55,0.01,-0.21,-0.11,0.39,-0.03,0.0572674,0.31,0.59,0.07,-0.37,-0.11,0.17,-0.15,0.07,0.2,01.04
0.55,-0.2,0.04,0.34,0.04,-0.44,-1.93,-0.14,-0.44,0.27,0.81,0.42,0.59,0.02,0.11,0.15,0.0624242,0.01,0.09,0.02,-0.16,0,0.23,0.26,-0.28,-0.04,10.03.01
0.01,-0.14,0,0.02,0.07,0.37,0.07,-0.53,0,-0.24,-0.08,-0.14,0.06,-0.16,0.47,0.0202516,-0.05,-0.06,0.04,-0.06,-0.03,-0.01,0.12,0.1,-0.28,0.06,14.04
0.08,-0.21,0.02,-0.22,-0.13,-0.1,-0.93,0.54,0.84,0.56,0.3,0.2,0.02,0.17,-0.17,-0.05,0.0572674,0.31,-0.28,-0.08,0.18,0.09,-0.06,-0.08,0.01,-0.21,01.04
0.03,0.05,-0.04,0.07,-0.29,-0.68,-0.11,-0.51,0.46,-0.15,0.42,0.04,0.23,0.07,0.61,0.39,0.24,0.55,-0.39,-0.26,-0.17,0.02,0.36,0.53,-0.1,0.05,12.01.01
-0.54,-0.41,0.15,-0.12,0.45,0.32,0.21,-0.49,0.1,-0.63,-0.42,-0.18,0.17,0.28,0.46,-0.14,0.3,0.27,0.32,-0.1,-0.1,-0.12,0.01,-0.3,0.43,0.13,34.01.01.01
0.11,-0.37,0.12,-0.05,0.36,0.38,0.28,-0.83,0.13,-0.32,0.12,-0.2,-0.39,0.09,0.31,-0.13,-0.0189583,-0.16,-0.25,-0.35,0.27,0.21,0.18,-0.07,-0.01,0.1,14.04
-0.67,-0.28,0.18,-0.11,-0.28,-0.16,0.09,0.84,-0.06,0.29,0.15,0.28,-0.22,-0.05,-0.05,-0.25,0.0217391,-0.01,-0.83,0.22,-0.23,-0.45,0.1,-0.32,0.77,0.3,20.09.04
0.38,-0.11,0.22,-0.07,-0.45,-0.13,-0.59,0.33,0.42,0.07,0.94,0.257333,0.04,-0.34,0.72,0.0929412,0.06,-0.83,-0.38,-0.01,0.24,0.17,0.11,-0.1,-0.04,-0.19,10.03.02
0.48,-0.2,0.01,0.09,0.38,0.22,0.35,-0.06,0.16,-0.21,0.07,-0.33,-0.82,0.02,-0.05,0.05,0.0572674,-0.05,-0.24,-0.39,0.17,0.31,0.01,-0.08,-0.24,0.2,01.04
-0.94,0.02,-0.99,-0.15,-0.53,0.32,-0.64,0.15,0.37,0.28,0.74,0.2,0.08,-0.08,-0.2,0.64,-0.06,0.34,-0.88,0.03,-0.23,-0.49,-0.16,-0.37,1.33,1.84,16.01
0.4,-0.26,0.24,0.01,0.29,0.5,0.19,-0.56,0.21,-0.65,-0.52,-0.22,0.23,0.42,0.47,-0.23,0.31,0.02,-0.45,0.04,0.12,0.39,0.15,-0.06,0.09,-0.11,12.04.01
1.01,0.07,-0.4,-0.47,-0.54,1.56,-1.49,-0.6,0.98,0.43,-0.3,-0.72,0.13,-0.24,0.88,-0.01,0.00829787,-0.5,-0.71,0.01,0.4,0.56,0.45,0.34,-1.07,0.09,11.02.03.04
-0.62,-0.23,-0.13,0.01,1.06,0.86,0.32,-1.32,0.09,-0.62,-0.44,-0.62,0.07,0.33,-0.39,-0.42,0.03,-0.22,-0.44,-0.08,0.44,0.16,0,-0.15,-0.03,0.05,10.03.01
-0.71,0.03,-0.08,0.02,-0.33,-0.19,-1,1.63,-0.19,-0.04,0.44,0.54,-0.1,0.21,0.29,-0.19,0.06,0.08,0.1,0.24,-0.15,-0.15,-0.09,-0.02,-1.16,0.02,10.01.09.05
0.04,0.22,0.12,-0.13,0.65,0.59,0.42,-0.35,0.46,-0.51,-0.59,-0.18,-0.35,0.15,0.04,0.15,-0.0189583,0.07,-0.18,-0.15,0.38,0.34,0.02,0.32,-0.31,0.11,14.04
-0.81,1.05,-0.19,-0.49,0.51,-0.71,-0.99,-0.06,0.41,0.23,0.04,-0.1,-0.22,-0.86,0.27,0.03,0.41,0.87,0.48,0.11,-1.02,-1.31,-0.36,-0.84,1.06,0.59,32.01.01
-0.58,0.26,-0.65,0.11,-0.28,0,0.0186667,0.09,0.1575,0.42,0.2,0.03,0.49,0.08,-0.26,0.33,0.26,0.3,0.05,-0.25,-0.19,-0.11,0.05,0.27,-0.16,-0.04,12.07
0.3,-0.68,0.28,-0.04,-0.0663878,-0.0112687,-0.0996617,-0.0476604,0.152283,-0.0568045,0.114633,0.0252632,0.0280755,-0.02,0.14,-0.04,0.0572674,-0.37,-0.29,0.19,0.13,0.11,0.47,-0.18,-0.08,0.16,01.04
0.06,-0.04,0.01,-0.05,-0.08,0.18,0.22,-0.16,-0.08,-0.1,0.35,0.08,-0.12,-0.2,0.35,0.0975,0.11,0.09,-0.17,-0.02,-0.19,0.19,-0.09,0.05,0.04,-0.05,01
0.77,0.01,-0.12,-0.06,-0.28,-0.48,-2.07,-0.61,0.64,-0.61,-0.04,-0.05,0.83,-0.33,0.68,0.5,0.22,0.42,-0.69,-0.33,-0.42,-0.12,0.58,-0.18,0.49,0.37,12.10
-0.69,-0.01,-0.01,0.0176451,0.46,-0.16,-0.52,0.75,0.152283,0.22,0.114633,0.0252632,0.0280755,0.48,0.33,0.02,0.15,-0.37,-0.32,0.25,0.48,0.09,0.13,-0.22,-0.35,-0.03,01.04
-0.69,-0.17,-0.04,-0.21,-0.01,-0.43,-0.12,-0.29,0.21,0.03,0.03,-0.87,-0.17,-0.22,0.49,-0.01,0.06,0.09,-0.6,-0.17,-0.06,0.01,0.25,0.27,0.16,-0.08,12.01.01
-1.25,-0.0143902,-0.2,-0.11,-0.236667,0.101111,-0.159286,0.0551111,0.0841026,0.209535,0.316905,0.182,0.0151163,-0.12,-0.21,-0.14,-0.05,-0.05,-0.1,-0.26,-0.18,-0.07,0.09,-0.15,-0.21,0.3,43.01.03.09
0.14,-0.41,0.38,0.26,-0.48,-0.09,0.53,0.3,0.2,0,0.08,-0.12,-0.54,-0.28,0.86,-0.3,-0.16,0.17,-0.72,0.01,0.43,0.28,0.38,-0.18,-0.27,0.07,01.04
-0.45,0.27,0.06,-0.1,0.102727,0.285455,-0.0775,-0.0158333,0.229167,-0.170833,-0.0316667,-2.31296e-18,-0.075,-0.17,0.09,0.25,-0.098,0.65,0.01,-0.17,-0.21,-0.16,-0.05,0.39,0.04,0.1,01.03.01.03
