@relation 'cellcycle0.names'
@attribute cln3-1                                  numeric
@attribute cln3-2                                  numeric
@attribute clb2-1                                  numeric
@attribute alpha91                                 numeric
@attribute alpha105                                numeric
@attribute alpha112                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_80                                numeric
@attribute cdc15_100                               numeric
@attribute cdc15_160                               numeric
@attribute cdc15_170                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_230                               numeric
@attribute cdc15_240                               numeric
@attribute cdc28_10                                numeric
@attribute cdc28_60                                numeric
@attribute cdc28_70                                numeric
@attribute cdc28_80                                numeric
@attribute cdc28_110                               numeric
@attribute cdc28_130                               numeric
@attribute cdc28_150                               numeric
@attribute elu0                                    numeric
@attribute elu30                                   numeric
@attribute elu60                                   numeric
@attribute elu120                                  numeric
@attribute elu300                                  numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}
@data
-0.27,-0.3,-0.01,-0.13,0.24,0.2,0.42,0.31,-0.07,-0.2,-0.16,0.12,-0.05,0.24,-0.25,-0.16,0.09,0.15,-0.05,0.12,0.11,-0.07,0.42,-0.06,-0.14,-0.14,-0.34,-0.14,11.02.03.04
-0.64,-0.45,0.23,-0.11,-0.11,-0.08,-0.47,-0.26,-0.08,-0.23,0.09,0.12,-0.17,-0.3,0.48,-0.53,-0.02,0.09,0,0.17,0.0399099,-0.06,0.63,0.29,-0.72,0,-0.1,0.21,01.05
-0.04,-0.79,0.5,0.12,-0.44,0.01,-0.46,-0.55,0.34,0.44,0.34,-0.21,0.32,0.2,0.71,-0.27,-0.18,-0.24,-0.22,0.22,0.36,0.32,0.08,0.25,-0.14,-0.58,-0.4,0.35,34.01.01.01
-0.09,0.37,0.79,-0.03,0.11,-0.19,-0.56,-0.73,0.05,-0.46,0.44,-0.12,0.76,-0.6,0.72,-0.4,-0.05,0.01,-0.02,0.19,-0.03,0.07,-0.62,-0.64,-0.54,-0.47,-0.29,0.36,02
1.51,0.12,0.33,-0.135714,0.42,-0.09,-0.06,0.22,-0.1,0.14,0.23,0.04,0.05,0.44,0.22,-0.54,0.02,-0.01,0.05,0.18,-0.09,-0.86,-0.62,-0.33,0.23,-0.13,0,-0.01,11
-0.36,-0.03,-0.12,-0.05,0.51,-0.17,-0.13,-0.43,0.0475,0.0659574,0.0421277,-0.12,0.0476336,-0.0907801,0.272336,-0.12,0.21,0.43,0.26,0.03,0.0399099,-0.29,-0.04,0.23,-0.07,-0.18,0.09,0.2,01.05
-0.58,-0.49,0.06,-0.13,0.27,-0.29,-0.25,-0.15,0.44,-0.51,0.27,-0.25,0.45,0.24,0.32,-0.01,0.03,0.25,0.06,-0.18,-0.26,0.1,0.31,-0.42,-0.24,0.34,0.27,-0.33,11
0.36,-0.2,0.2,-0.02,0.49,-0.62,-0.51,-0.78,0.76,-0.03,0.78,0.12,0.79,0.39,0.67,0.25,-0.44,-0.32,-0.44,0.21,0.34,0.18,0.21,0.04,0.84,-0.71,-0.9,0.59,20.01.03
0.2,0.03,0.03,-0.25,-0.05,-0.01,0.02,0.21,-0.2,0.07,0.45,0.55,0.13,0.05,0.7,-0.41,-0.09,0.08,0.04,0.4,-0.31,-0.55,-0.14,-0.17,0.02,-0.01,0.14,0.08,11.02.03.04
-0.06,0.14,0.08,-0.25,-0.05,0.18,0.31,0.45,-0.42,-0.31,-0.51,-0.26,-0.11,0.39,-0.35,-0.53,0.01,0.14,-0.13,0.01,-0.098,-0.01,-1.14,-0.22,-0.47,0.24,-0.18,0.14,01.03.01.03
-0.29,-0.04,0.15,-0.25,-0.01,-0.03,-0.01,0.2,0.3,-0.41,0.05,0.01,-0.13,-0.1,-0.17,-0.35,-0.1,-0.15,-0.34,0.030324,0.14,0.34,-1.47,-0.62,-0.59,0.05,-0.32,0.03,01
-0.1,-0.69,0.16,0.01,0.12,0.04,0.03,0.07,-0.72,-0.64,-0.41,-0.05,-0.32,0.53,-0.43,0.16,-0.1,0.13,0.31,0.33,-0.45,0.370686,-0.26,-0.84,-0.52,-0.17,-0.32,0.06,12.01.01
-0.54,-0.49,-0.07,-0.19,-0.19,-0.02,0.14,-0.33,-0.28,-0.11,-0.26,-0.14,-0.52,0.55,-0.42,0.32,0.06,-0.27,-0.28,0.12,0.229435,0.44,-0.18,-0.34,-0.09,0.24,0.26,0,12.01.01
0.76,-0.92,-0.32,-0.13,-0.22,-0.13,-0.33,0.11,-0.16,-0.33,-0.06,0.29,0.01,0.15,-0.12,-0.09,-0.33,-0.05,-0.48,0.48,0.00829787,-0.85,0.04,0.01,-0.04,0.22,0.06,0.17,11.02.03.04
0.36,-0.51,0.07,-0.05,0.01,-0.23,-0.13,0.13,-0.0817857,-0.0435714,-0.107857,-0.0128571,-0.0122222,-0.0164286,0.123704,0.14,-0.27,-0.22,-0.25,0.07,0.119524,-0.17,-0.3,1.06,-0.1,0.02,-0.13,-0.1,10.01.09.05
-0.03,0.21,0.11,-0.17,0.31,-0.09,-0.41,-0.59,0.04,0.12,0.13,-0.2,0.58,0.23,0.27,-0.36,0.15,0.03,-0.12,0.194615,0.1,0.12,0.99,0.76,0.48,-0.38,-0.55,0.19,14.07.11
0.79,-0.38,-0.01,-0.14,-0.14,-0.17,-0.13,0.06,0.18,0.63,-0.06,-0.92,0.14,-0.23,0.81,-0.3,-0.15,0.33,0.4,-0.3,-0.69,-0.38,0.42,-0.23,-0.1,-0.1,0.02,0.19,20.09.18
0.75,1.01,0.06,-0.04,-0.22,-0.07,-0.6,0.1,-0.14,0.16,0.24,0.0027027,0.66,-0.03,0.95,0.36,-0.33,-0.19,-0.29,-0.1,-0.4,-1.22,0.57,-0.46,-0.48,-0.29,0.18,0.63,01.05.02.07
-0.07,-0.97,-0.22,-0.01,0.23,0.06,-0.0185714,0.172062,-0.110842,-0.0611702,-0.0743617,0.15,-0.0537778,-0.0224468,0.0972527,0.03,0.34,0.12,0.21,0.12,0.42,0.53,0.61,0.05,0.27,0.04,-0.05,0.13,10.03.01
-0.07,0.36,-0.3,-0.08,0.51,-0.2,-0.00844961,0.0514885,-0.75,0.75,-0.200866,0.0603516,-0.053125,0.175415,0.163586,0.25,-0.31,0.25,0.09,-0.08,-0.59,0.31,0.09,-0.06,0.12,-0.12,-0.19,0.19,16.01
0.0964052,0.54,0.01,-0.11,0.2,-0.01,-0.4,-0.44,0.47,0.27,0.37,-0.2,0.27,-0.17,0.13,-0.54,0.09,0.22,-0.13,0.18,0.0399099,0.08,-0.23,0.05,-0.69,0,-0.25,0.28,01.05
-0.29,-0.76,0.53,-0.09,0.01,0.11,0.13,0.37,-0.31,0.18,0.01,0.356667,-0.03,0.11,0.4,0.25,0,0.17,0.12,-0.19,-0.14,0.15,-0.04,-0.35,0,0.07,0.11,0.33,10.03.01.01
-0.51,-0.43,-0.58,-0.122857,-0.2,0.11,-0.04,-0.21,0.2,0.18,0.13,-0.08,0.07,-0.14,-0.1,0.03,0,-0.1,-0.15,-0.06,0.134194,0.5,-0.04,0.02,-0.08,0.21,0.09,-0.04,34.01.01.01
0.87,-0.06,0.07,-0.28,-0.28,-0.41,-0.33,1.86,-0.93,-1.22,0.45,0.69,-0.73,-0.1,-0.07,0.25,-0.39,-0.67,-0.51,1.12,-0.86,-1.07,-1.01,-0.37,-0.1,0.58,-0.03,0.13,01.04
-0.45,-0.84,0.34,0.12,-0.01,0.09,-1.65,-1.47,0.38,0.35,0.02,0.48,0.66,-0.83,-0.15,-1.41,-0.05,0.4,0.45,0.8,0.79,1.22,0.38,-0.03,-0.4,-0.16,-0.27,-0.14,20.01.07
-0.01,-0.09,0.04,-0.12,0.54,-0.22,-1.03,-0.33,-0.57,-0.45,0.34,-0.67,0.19,0.92,1.89,0.46,-0.16,-0.47,-0.71,-0.16,-0.61,-0.09,-0.23,0.03,0.19,0.29,0.19,-0.02,34.11.03.07
0.28,-0.12,0.07,-0.23,0.32,0.06,0.01,0.25,-0.33,0.01,-0.39,0.04,-0.02,0.6,0.35,0.32,0.16,0.22,-0.09,-0.3,-0.0329412,0.08,0.26,0.02,0.09,0.42,-0.18,-0.05,16.01
-0.76,-0.34,0.03,0.01,0.53,0.01,-1.09,-0.92,0.02,-0.38,0.46,0.43,0.12,0.72,0.46,-0.2,0.18,-0.18,-0.6,-0.19,0.0572674,1,-0.31,0.55,-0.63,-0.26,0.15,0.46,01.04
-0.79,0.12,0.26,-0.02,0.45,0.04,0.49,0.45,-0.14,0.03,-0.43,-0.07,-0.17,0.51,-0.06,0.24,0.36,0.03,-0.17,-0.09,0.1,0.39,0.77,0.09,0.47,0.38,0.17,-0.24,12.01.01
-0.23,-0.25,-0.07,-0.1,0.4,0.06,-0.71,-0.71,0.37,0,0.12,0.06,0.05,0.43,0.03,-0.9,-0.02,0.03,-0.11,0.2,0.21,0.06,0.97,0.21,-0.53,-0.31,0.29,0.08,42.04
-0.51,-0.36,0.04,-0.19,0.28,-0.22,0.28,-0.09,-0.24,-0.06,0.23,0.09,-0.35,0.7,-0.16,0.15,-0.21,-0.22,-0.51,0.08,-0.24,0.07,1.42,-0.13,0.01,-0.14,-0.41,0.12,20.01.15
-0.45,-0.2,-0.22,0.1,0.77,-0.19,0.12,-0.02,0.58,0.32,0.02,0.02,-0.16,-0.28,-0.38,-0.08,0.49,0.43,0.17,-0.33,0.0378049,0.11,-0.72,-0.47,0.07,0.34,-0.04,-0.11,16.03.03
-0.92,-1.36,0.85,-0.26,-0.05,0.2,-0.12,-0.11,0.33,0.45,0.01,-0.11,0.31,-0.15,0.51,-0.47,0.49,0.69,0.74,-0.11,-0.98,-0.01,0.04,0.3,-0.22,-0.33,-0.03,0.3,14.04
0.38,0.3,1.08,-0.72,-0.31,-0.16,-1.29,-2.01,-0.97,-1.04,0.37,0.3,-0.01,0.42,1.33,-0.4,-1.11,-0.49,-0.19,0.78,0.0572674,0.28,0.89,0.59,0.08,-0.94,-0.39,0.6,01.04
0.42,-0.66375,-0.03,0.02,0.07,0.09,-0.33,0.29,0.43,1.21,0.88,-0.07,0.74,0.48,1.17,0.55,-0.43,0.02,-0.2,-0.12,0.16,0.53,-0.03,0.26,0.89,0.23,0.23,-0.16,43.01.03.09
0.08,-1.4,1.68,0,0.19,0.37,-0.96,-1.25,0.34,1.92,-1.1,-0.42,-1.3,-1.76,-1.1,0.08,-0.55,-1.43,0.08,1.27,0.57,-1.01,1.48,0.12,0.26,-0.02,-0.12,0.44,01.01.06
0.33,-1,0.33,0.03,-0.28,0.19,0.16,-0.34,-0.52,0.19,-0.69,-0.69,0.04,-1.03,0.72,0.71,-0.21,0.34,0.14,-0.18,-0.39,0.04,0.47,-0.02,0.42,0.25,0.2,-0.16,11.02.03.04
0.36,-1.03,0.19,-0.04,0.08,0.02,0.7,0.49,0.15,0.53,-0.16,-0.9,0.35,-0.25,0.84,0.28,0.23,0.23,0.17,-0.02,0.23,0.11,0.42,0.04,0.15,0.48,-0.13,0.02,16.19.03
0.14,0.18,0.24,-0.16,-0.05,0.28,-0.35,-0.54,0.51,0.16,-0.27,0.12,0.44,-0.87,-0.38,-0.56,0.22,0.03,-0.06,0.08,0.0317442,0.17,-0.14,-0.28,-0.24,0.26,0.29,-0.31,43.01.03.05
-0.04,-0.84,0.21,-0.32,-0.3,0.26,0.12,-0.13,-0.5,-0.54,-0.46,0.41,-0.01,-0.58,-0.08,-0.25,-0.24,-0.05,0,0.16,0.229435,0.27,0.37,-0.39,-0.2,0.07,0.39,-0.23,12.01.01
-0.32,-0.49,0.37,-0.12,-0.22,0.04,0.1,-0.52,-0.01,-0.02,-0.05,0.21,-0.03,-1.02,-0.21,-0.03,-0.23,0.1,0.02,-0.08,-0.09,0.1,0.48,0.42,0.13,-0.17,-0.23,-0.04,20.01.15
-0.18,-1.64,2.5,-0.42,-0.63,-0.36,-1.8,-1.95,0.15,0.57,-0.5,-0.18,0.13,-1.75,0.05,-0.38,-0.49,0.62,0.84,1.01,0.0399099,-0.21,-0.12,-0.32,-0.91,-0.66,0.28,-0.13,01.05
0.21,-0.15,0.07,0.09,-0.03,0.17,0.39,0.13,0.52,-0.01,-0.26,0.26,0.19,-0.5,-0.57,0.22,0.23,0,0.06,-0.29,-0.35,0.12,0.83,-0.53,-0.35,0.23,0.12,-0.21,01.04
0.51,-0.76,0.03,-0.53,-0.25,0.12,0.71,0.52,0.27,0.2,-0.25,0.47,0.85,-0.16,0.65,-0.14,0,0.04,-0.09,0.24,-0.0329412,0.14,1.23,-0.23,-0.14,0.1,0.02,-0.06,16.01
0.24,-0.27,0.67,-0.03,-0.08,-0.27,-1,-1.81,0.04,0.11,0.51,0,0.91,-0.17,0.58,-0.38,0.18,-0.58,-0.7,0.0682746,0.51,0.79,0.37,0.32,0.27,0.01,-0.55,0.19,01.04
-0.07,-0.69,0.06,-0.04,0.4,0.08,0.11,-0.04,-0.08,0.21,0.2,0.32,0.34,0.09,-0.04,-1.07,0.08,0.12,0.19,0.25,0,-0.69,0.56,0.24,0.32,0.26,0.03,0.02,10.01.05.01
-0.38,-1.03,-0.2,-0.13,0.24,0.04,-0.07,-0.26,0.09,0.18,-0.2,0.09,0.1,0.27,0.73,-0.44,0.26,0.37,0.15,0.12,0.22,-0.12,0.2,-0.122,0.09,0.27,0.2,0.24,14.07
-0.2,0.03,0.11,-0.19,0.12,-0.12,-0.16,-0.1,0.03,0.26,0.27,-0.37,0.44,0.08,0.63,-0.09,-0.13,0.03,-0.32,-0.32,0.2,0.53,4.95,0.36,1.02,-1.51,-0.06,-0.46,32.01
0.68,-0.62,-0.14,-0.28,-0.18,0.32,-0.31,-0.12,0.16,0.12,0.18,-0.06,0.74,0.63,0.5,0.14,-0.11,0.63,0.34,-0.11,-0.21,-0.55,-0.24,-0.11,-0.05,0.38,0,-0.15,01.05.25
0.29,-0.23,-0.01,0,-0.23,0.17,0.05,0.35,0.58,0.11,0.16,0.03,0.13,-0.47,0.33,0.64,0.1,0.54,0.19,-0.31,-0.19,-0.01,0.13,0.02,0.08,-0.1,-0.28,-0.09,20.09
0.03,-0.25,-0.1,-0.03,-0.1,0.2,0.81,0.58,0.14,0.11,-0.39,0.03,-0.37,-0.39,-0.63,-0.67,0.51,0.2,0.19,0.11,0.03,-0.22,0.79,-0.02,0,0.24,-0.02,-0.19,11.04.01
-0.51,-0.34,-0.3,-0.32,0.13,0.17,-0.04,-0.17,-0.01,-0.29,-0.19,0.13,-0.09,-0.04,-0.22,-0.54,0.29,0.16,-0.1,0.16,0.0572674,-0.2,0.04,0.41,0.16,-0.12,0.08,0,01.04
-0.38,-0.45,0.7,-0.29,0.39,0.03992,0.2,-0.13,-0.56,-0.18,-0.87,-0.26,-0.87,0.95,0.05,-0.15,-0.07,-0.12,-0.33,0.01,0.14,0.39,1.04,0.18,0.41,0.07,0.18,-0.3,11.02.03.04
-0.15,-0.219622,0.34,-0.2,0.31,0.07,-0.18,-0.57,-0.23,0.22,-0.44,-0.7,0.15,0.3,0.67,0.47,-0.08,0.25,0.11,-0.23,-0.39,-0.03,0.09,0.02,0.34,0.07,-0.05,0,11.02.03.04
0.28,-0.219622,0.28,-0.11,-0.12,-0.05,0.54,0.56,-0.73,-0.66,-0.8,0.32,-1.08,-1.08,-0.48,-0.15,-0.01,0.17,-0.01,0.15,0.00829787,-0.22,-0.38,-0.16,-0.34,0.2,0.05,0.19,11.02.03.04
-0.81,-0.62,-0.04,-0.200861,0.18,0.02,-0.8,-0.99,0.5,-0.16,-0.23,-0.12,-0.2,0.25,0.74,0.5,0.18,-0.24,-0.44,-0.24,-0.0329412,0.3,-0.44,-0.06,0.21,-0.03,-0.01,0.03,16.01
-0.47,-0.6,0,-0.21,0.18,0.19,-0.04,0.34,0.39,0.51,0.18,0.09,-0.01,0.73,0.91,-0.16,-0.45,0.54,0.46,0.04,-0.1,-0.68,0.7,0.07,0.03,0.01,0.3,0.03,16.01
-0.15,0.6,-0.15,-0.2,0.32,-0.11,-1.01,-1.18,0.8,0.07,-0.01,0.05,0.1,0.6,0.15,-0.3,0.02,0.41,0.33,0.03,0.106667,-0.1,-0.05,0.19,0.07,-0.5,-0.01,0.23,14.01
-0.47,-0.76,-0.18,0.05,-0.1,-0.16,-0.23,-0.41,-0.62,-0.13,-0.05,0.19,-0.31,0.31,-0.12,0.4,-0.3,-0.22,-0.02,-0.02,0.04,0.33,0.12,-0.08,-0.34,-0.08,0.25,-0.01,12.01.01
-1.06,-0.3,0.29,-0.16,0.02,0.17,1.24,1.07,-0.58,-0.36,-0.66,-0.3,-0.21,-0.77,0,0.64,0.19,0.2,0.03,-0.62,0.05,0.2,-0.74,-0.12,0.16,1.13,-0.03,-0.03,14.10
0.21,-0.79,0.08,-0.1,0.05,-0.13,0.01,0.2,-0.2,0.5,-0.01,0.18,0.2,0.03,0.93,0.54,-0.35,0.46,0.39,-0.07,-0.51,-0.2,0.02,-0.13,-0.12,-0.09,-0.09,0.15,11.02.03.04
0.25,1.28,-0.2,0.18,0.51,0.02,-0.03,-0.21,-0.02,0.07,-0.19,0.36,-0.13,-0.14,-0.37,0.06,0.35,0.31,-0.19,-0.23,0.00318182,-0.24,-0.01,-0.01,-0.12,-0.09,0,-0.09,11.02.03.04
0.19,-0.49,0,-0.05,0.39,-0.1,-0.0725984,0.0421898,-0.01,0.0537594,0.016194,0.0686466,-0.0183871,0.01,0.17008,0.05,0.26,-0.02,-0.32,-0.58,0.48,0.33,-0.19,-0.259929,-0.02,0.19,-0.04,-0.14,43.01.03.05
0.03,0.33,0.03,-0.16,0.4,-0.2,-0.21,-0.83,0.19,-0.33,0.27,0.44,-0.46,0.63,-0.19,-0.43,0.12,-0.17,-0.05,0.4,0.44,0.1,0.01,-0.02,0.08,-0.65,-0.52,0.37,16.01
0.29,-0.42,-0.25,0.32,0.72,-0.28,0.01,0.12,0.25,0.05,0.25,0.12,0.24,0.39,-0.38,-0.19,-0.03,0.33,0.15,0.17,0.00829787,-0.33,-0.02,-0.02,-0.16,-0.05,-0.2,-0.02,11.02.03.04
-0.34,-0.04,-0.34,-0.1,0.33,-0.1,-0.24,-0.24,0.35,-0.24,0.3,0.22,-0.41,0.3,-0.49,0.04,0.04,0.73,0.37,-0.07,-0.07,-0.38,0.37,-0.07,0.22,0.09,0.03,-0.03,11.02.03.04
0.06,-0.84,0.08,-0.1498,-0.23,0.01,-0.109565,-0.141458,0.0682979,0.161915,-0.00369565,-0.0679167,0.10913,0.0995745,0.426087,-0.36,-0.22,-0.24,-0.27,0.03,-0.034,-0.27,-0.13,0.26,-0.02,-0.13,-0.05,0.2,32.01
0.03,-0.124067,-0.14,-0.23,-0.3,-0.16,0.12,0.4,0.4,0.68,0.4,-0.5,0.24,0.12,-0.15,0.02,-0.13,0.19,0.02,0.06,-0.6,-0.65,0.31,-0.22,0.07,0.49,-0.1,0.14,01.05
-0.01,-1.22,0.48,-0.09,0.28,-0.19,-0.43,-0.13,0.49,0.96,0.55,0.83,0.27,0.46,1.05,-0.23,0.25,0.49,0.35,-0.17,0.23,-0.46,-0.16,0.02,0.93,0.11,0.04,-0.06,11.02.03.04
-0.56,-0.45,-0.58,-0.01,0.17,0.05,-0.12,0.24,0.15,-0.17,0.3,0.38,0.15,0.38,0.52,-0.12,-0.16,-0.14,-0.11,0.02,0.0572674,-0.19,0.63,0.03,0.46,0.19,0.06,-0.09,01.04
-1.06,0.25,-0.54,-0.24,0.31,-0.27,-0.0663878,-0.0112687,-0.25,0.25,-0.0568045,0.0939394,0.0252632,0.0280755,0.189368,0,0.06,-0.06,-0.21,-0.03,0.0572674,0.69,0.38,0.2,-0.6,-0.44,-0.23,0.26,01.04
0.19,0.7,-0.64,-0.03,-0.09,-0.33,0.54,0.3,-0.14,-0.28,-0.37,0.13,-0.16,0.1,-0.58,-0.75,-0.45,-0.55,-0.34,0.63,-0.12,-0.54,0.32,-0.21,-0.14,-0.14,0.15,0.14,01
-0.4,-0.22,-1.09,-0.63,0.18,-0.11,-0.12,-0.151507,-0.74,0.0659574,0.63,0.035137,0.0476336,-0.0907801,0.272336,0,-0.06,0.19,0.16,-0.03,-0.17,-0.31,0.32,-0.1,-0.13,0.15,-0.31,0.17,01.05
-0.69,0.3,-0.92,-0.24,0.06,0.01,0.07,0.43,0.55,0.4,0.2,-0.46,-0.0255,0.4,-0.0255,-0.28,-0.04,-0.24,-0.16,0.06,0.24,0.38,0.24,0.2,0.08,-0.48,-0.14,0.22,01.06.06.11
-0.42,-0.22,0.78,-0.44,-0.31,0.1,0.36,-1.24,-0.37,-0.53,-0.06,0.19,-0.55,-0.29,0.32,0.11,-0.59,-0.37,0.18,0.99,0.15,0.0488514,1.47,0.42,0.46,-0.58,-0.27,0.35,01.05
-1.25,-1.25,-0.01,-0.25,-0.34,-0.18,-0.27,-0.51,-0.58,0.77,-0.04,-0.42,0.69,-0.08,0.55,1.1,-0.25,0.16,-0.25,-0.25,-0.1,0.49,0.33,-0.05,0.04,-0.23,-0.09,0.16,01.04
-0.71,-0.76,-0.6,-0.07,0.27,0.02,-0.2,0.11,0.08,0.17,-0.03,0.42,0.03,0.54,0.66,0.39,0.21,0.25,0.1,-0.41,0.09,0.39,-0.14,0.29,0.27,0.02,0.19,0.25,16.03.03
0.16,-0.04,-0.25,-0.41,0.31,-0.32,-0.34,0.05,0.15,0.34,0.31,-0.19,0.28,0.21,0.87,-0.68,-0.4,-0.06,-0.02,-0.16,-0.38,-0.06,0.42,-0.05,0.05,0,-0.23,-0.25,43.01.03.05
-0.3,-0.45,-0.17,-0.12,-0.26,0.1,0.61,0.59,-0.44,-0.16,-0.24,0.1,-0.28,-0.41,-0.16,0.67,-0.51,-0.17,-0.1,-0.18,0.06,0.25,-0.34,0.08,0,0.39,-0.09,-0.04,11.02.03.04
0.03,0.24,0.24,-0.09,-0.19,-0.21,0.6,0.78,-0.63,-0.18,-1,0.06,-0.91,-0.73,-0.57,-0.61,-0.17,0,-0.06,0.28,0.0572674,-0.53,0.51,-0.06,-0.19,0,-0.1,0.11,01.04
-0.4,-0.14,0.08,-0.08,0.25,0.29,-0.65,-0.9,0.72,0.34,0.67,-0.04,-0.42,0.35,0.64,-0.21,0.06,-0.06,-0.08,0.08,0.0905556,0.37,-0.69,0.1,0.52,-0.54,0.18,0.11,01.06
-0.86,-0.42,0.07,-0.01,0.36,0.12,-0.92,-0.73,0.81,0.69,0.32,-0.31,-0.23,-0.1,-0.36,-0.13,0.19,-0.09,-0.25,0.4,0.55,0.55,-1.22,-0.14,0.4,-0.04,0.24,-0.32,12.01.01
-0.09,0.26,0.36,-0.22,-0.05,0.19,0.25,0.38,0.17,-0.38,-0.34,0.07,-0.11,-0.49,-0.87,0.22,0.17,0.24,-0.12,-0.23,-0.0542857,0.14,-0.27,-0.27,0.02,0.16,0.16,0.01,14.13.01.01
-0.17,0.06,-1.06,-0.12,-0.04,-0.09,-0.55,-0.18,0.22,0.08,-0.96,0.1,-0.26,0.05,0.11,-0.2,0.07,0.07,-0.25,-0.01,0.06,0.09,-0.12,0.14,-0.28,-0.01,-0.03,-0.08,14.04
-0.23,-0.64,0.36,-0.25,-0.25,0.1,-0.88,-0.7,0.78,0.62,-0.41,-0.7,0.05,-0.29,0.02,-0.25,0.19,-0.31,-0.15,0.04,0.148286,0.58,0.34,0.11,0.11,-0.08,-0.03,-0.1,14.10
-0.14,-0.49,-0.15,-0.48,-0.07,-0.13,-0.03,0.18,-0.16,-0.22,-1.02,0,0.29,-0.02,-0.24,-0.66,0.08,0.03,0.19,0.24,0.1,-0.35,0.3,-0.07,0.05,0.07,0.05,-0.03,12.07
0.2,0.7,-0.18,-0.13,0.32,0.12,0.56,0.03,-0.49,-0.78,-0.32,0.27,-0.17,0.11,-0.89,-1,0.06,0.01,-0.19,0.27,-0.09,-0.3,0.28,-0.14,-0.24,-0.19,0.07,-0.02,11.02.03.04
-0.94,-0.51,0.41,-0.15,0.36,0.34,-0.18,0.26,0.27,0.27,-0.27,0.04,-0.25,0.97,-0.15,-0.36,-0.11,-0.21,-0.55,0.152155,0.18,0.24,-0.91,-0.22,-0.2,0.27,-0.04,-0.03,12.01.01
-0.45,-0.32,0.33,-0.29,0,0.19,0.4,0.38,-0.09,-0.63,-0.34,0.07,0.04,-0.16,-0.47,0.11,0.15,0.23,0.1,-0.37,-0.0189583,0.5,0.4,-0.41,-0.08,-0.14,-0.04,0.1,14.04
1.22,1.69,-0.27,0.23,0.14,-0.35,0.26,-0.03,0.37,-0.29,-0.29,0.54,0.11,-0.38,-0.35,-0.31,-0.21,-0.37,-0.3,0.44,0.0399099,-0.19,-0.92,-0.28,-0.41,-0.02,0.31,-0.05,01.05
-0.07,-0.27,-0.43,-0.06,0.31,-0.1,-0.44,-0.12,-0.13,-0.07,0.24,0,0.29,0.63,0.15,-0.03,-0.27,0.16,0,0.2,0.148286,-0.23,0.27,0.18,0.06,-0.12,0.08,-0.03,14.10
-0.64,-0.22,-0.27,-0.14,0.8,0.17,0.7,0.47,-0.14,0.2,-0.32,-0.22,0.33,-0.52,-0.14,0.26,0.22,0.21,0.23,0.08,-0.24,-0.14,0.23,0.08,-0.2,0.63,0,-0.13,11.04.01
0.3,-1,0.38,-0.07,0.17,0.13,0.11,0.32,0.21,0.52,0.42,0.02,-0.02,0.45,0.64,0.33,0.15,0.3,0.09,-0.07,-0.01,-0.28,-0.75,-0.37,-0.05,0.28,0.07,-0.09,11.06.02
0.25,-0.45,-0.45,-0.07,-0.0606452,-0.0287097,0.21,0.64,-0.14,-0.3,0,0.08,0.2,0.62,0.05,-0.64,-0.2,-0.22,-0.14,0.92,0.02,-0.09,-0.12,0.06,-0.12,-0.26,0.06,0.02,20.09.04
-0.58,0.36,0.86,-0.63,-0.5,-0.29,-0.31,-0.55,-0.01,-0.87,-0.14,0.22,-0.78,0.91,0.91,0.69,-0.62,-0.28,-0.23,0.12,-0.38,0.07,1.07,0.19,0.95,-1.16,-0.72,0.5,01.05
-0.79,0.15,-0.22,0.02,0.01,0.1,0.07,0.2,0.35,0.44,-0.41,-0.1,-1.17,-0.01,-0.55,-0.29,-0.04,-0.07,-0.2,-0.04,0.03,0.11,-0.85,0.17,-0.21,0.44,-0.02,-0.02,01.05
0.37,0.34,-0.09,-0.12,-0.41,-0.01,0.16,0.08,-0.03,-0.05,0.1,0.36,-1.1,0.37,-0.13,0.09,-0.29,-0.03,-0.15,0.19,0.0317442,-0.09,-0.37,-0.49,-0.37,-0.19,-0.02,-0.34,43.01.03.05
-0.6,-0.92,0.38,-0.39,0.04,-0.12,0.13,0.29,-0.04,0.18,-0.65,0.29,0.1,0.13,0.16,0.35,0.03,0.41,0.47,-0.53,0.0365672,0.46,0.04,0.04,0.1,0.28,-0.12,0.01,42.01
