@relation 'cellcycle0.names'
@attribute cln3-2                                  numeric
@attribute alpha7                                  numeric
@attribute alpha98                                 numeric
@attribute alpha105                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_90                                numeric
@attribute cdc15_120                               numeric
@attribute cdc15_150                               numeric
@attribute cdc15_160                               numeric
@attribute cdc15_180                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_230                               numeric
@attribute cdc28_60                                numeric
@attribute cdc28_90                                numeric
@attribute cdc28_120                               numeric
@attribute cdc28_130                               numeric
@attribute cdc28_160                               numeric
@attribute elu30                                   numeric
@attribute elu90                                   numeric
@attribute elu120                                  numeric
@attribute elu150                                  numeric
@attribute elu210                                  numeric
@attribute elu300                                  numeric
@attribute elu360                                  numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}
@data
0.37,-0.63,0.02,0.11,-0.56,-0.73,0.01,-0.08,0.08,0.44,0.2,0.76,-0.6,-0.05,0.44,0.04,-0.03,0,-0.64,-0.49,-0.47,-0.14,0.67,-0.29,0.77,0.36,02
0.12,-0.14,-0.33,0.42,-0.06,0.22,-0.52,-0.09,0.19,0.23,-0.13,0.05,0.44,0.02,0.64,-0.1,-0.09,-0.07,-0.33,-0.06,-0.13,0.32,0.61,0,-0.82,-0.01,11
0.04,0.15,0.08,0.35,-0.255714,-0.21125,-0.06125,0.41375,0.18125,0.1175,0.247143,0.372857,-0.0985714,0.18,0.38,-0.12,-0.32,-0.21,-0.46,1.67,-0.43,-0.18,0.19,-0.44,-0.35,0.12,20.01.01.01
-0.03,-0.27,-0.17,0.51,-0.13,-0.43,0.17,-0.00971429,-0.05,0.0421277,0.126838,0.0476336,-0.0907801,0.21,0.09,0.15,0.0399099,-0.1,0.23,-0.14,-0.18,-0.18,-0.2,0.09,0.24,0.2,01.05
-0.2,0.53,-0.83,0.49,-0.51,-0.78,-0.64,0.403333,-0.46,0.78,0.87,0.79,0.39,-0.44,0.34,0.02,0.34,-0.52,0.04,0.16,-0.71,-0.66,0.03,-0.9,0.81,0.59,20.01.03
0.03,-0.11,-0.16,-0.05,0.02,0.21,-0.38,-0.2,0.13,0.45,0.33,0.13,0.05,-0.09,0.54,0.03,-0.31,0.01,-0.17,-0.43,-0.01,0.2,0.19,0.14,-0.21,0.08,11.02.03.04
-0.04,-0.27,-0.05,-0.01,-0.01,0.2,0.36,-0.26,0.24,0.05,-0.91,-0.13,-0.1,-0.1,0.76,-0.2,0.14,0.38,-0.62,-0.07,0.05,0.5,0.68,-0.32,0.16,0.03,01
-0.69,-0.56,-0.27,0.12,0.03,0.07,0.09,-0.83,0.32,-0.41,0.34,-0.32,0.53,-0.1,0.43,0.3,-0.45,0.35701,-0.84,0.05,-0.17,0.28,0.3,-0.32,0.63,0.06,12.01.01
-0.64,0,-0.54,-0.02,0.16,-0.32,-0.54,0.13,0.05,-0.36,0.5,0.02,0.64,0.33,-0.11,-0.12,-0.08,0.38,-0.28,0.39,0.29,-0.37,0.15,-0.06,0.54,-0.02,11.04.01
-0.49,-0.24,-0.05,-0.19,0.14,-0.33,-0.09,-0.35,0.39,-0.26,-0.31,-0.52,0.55,0.06,0.72,-0.36,0.229435,0.55,-0.34,-0.15,0.24,0.1,0.11,0.26,-0.17,0,12.01.01
-0.58,0.01,-0.06,-0.04,-0.0663878,-0.0112687,-0.0996617,-0.0476604,0.152283,-0.0568045,0.114633,0.0252632,0.0280755,-0.04,0.16,0.1,-0.42,-0.29,-0.05,-0.09,0.04,0.21,-0.2,-0.01,-0.01,0.01,01.04
-0.92,0.08,-0.14,-0.22,-0.33,0.11,0.11,-0.2,0.27,-0.06,-0.33,0.01,0.15,-0.33,0.34,0.24,0.00829787,-0.44,0.01,-0.12,0.22,0.09,0.22,0.06,-0.58,0.17,11.02.03.04
0.71,-0.25,0.03,0.05,-0.0663878,-0.0112687,-0.0996617,-0.0476604,0.152283,-0.0568045,0.114633,0.0252632,0.0280755,0.02,-0.04,0.08,-0.29,-0.26,-0.15,0.11,0.18,0.29,-0.19,0.08,-0.19,0.14,01.04
-0.51,-0.12,-0.2,0.01,-0.13,0.13,-0.025,0.0153571,0.0623077,-0.107857,0.0133333,-0.0122222,-0.0164286,-0.27,0.15,0,0.119524,-0.08,1.06,0.27,0.02,0.13,-0.12,-0.13,-0.02,-0.1,10.01.09.05
-0.81,0.25,-0.34,0.39,0.07,0.15,-0.67,2.59,-0.38,-0.45,-0.03,-0.52,1.07,-0.04,-0.01,0.43,0.00829787,0.35,-0.03,-0.22,-0.37,-0.27,-0.11,0.07,0.3,-0.02,11.02.03.04
-0.36,0.22,-0.41,0.22,-0.43,-0.43,-0.23,-0.43,0.27,-0.21,-0.51,-0.62,1.08,0.23,0.51,-0.09,0.229435,0.63,-0.14,0.11,0,0.01,0.09,0.22,-0.19,-0.03,12.01.01
-0.29,0.23,-0.01,0.28,-0.55,-0.37,-0.59,0.09,-0.34,0.2,0.46,0.18,1.04,-0.05,0.31,-0.42,-0.81,0.01,0,0.23,-0.17,-0.38,0.22,-0.07,0.15,0.22,01.03.01
0.21,-0.15,-0.09,0.31,-0.41,-0.59,-0.05,0.23,-0.07,0.13,0.53,0.58,0.23,0.15,0.61,-0.2,0.1,0,0.76,0.47,-0.38,-0.68,-0.36,-0.55,0.29,0.19,14.07.11
0.08,0.12,-0.03,0.36,-0.24,-0.11,-0.46,0.01,-0.13,0.2,0.59,0.28,0.63,0.04,-0.11,-0.11,0.00829787,-0.16,-0.03,-0.04,0.12,0.28,0.17,-0.02,-0.16,-0.13,11.02.03.04
-0.38,0.26,-0.17,-0.14,-0.13,0.06,-0.19,0.18,0.02,-0.06,0.41,0.14,-0.23,-0.15,-0.15,-0.17,-0.69,-0.04,-0.23,-0.39,-0.1,-0.08,0.05,0.02,0,0.19,20.09.18
1.01,0.16,-0.31,-0.22,-0.6,0.1,-0.34,-0.16,0.68,0.24,0.28,0.66,-0.03,-0.33,0.15,-0.29,-0.4,-0.83,-0.46,-0.4,-0.29,-0.23,0.02,0.18,0.25,0.63,01.05.02.07
-0.97,0.15,-0.33,0.23,-0.0185714,0.172062,-0.0498913,-0.121064,0.217241,-0.0743617,-0.0522222,-0.0537778,-0.0224468,0.34,-0.31,0.49,0.42,-0.83,0.05,0.1,0.04,-0.01,0.18,-0.05,-0.09,0.13,10.03.01
0.36,0.15,0.09,0.51,-0.00844961,0.0514885,-0.0932171,-0.194783,0.0961111,-0.200866,-0.0293117,-0.053125,0.175415,-0.31,-0.28,0.16,-0.59,-0.14,-0.06,0.23,-0.12,-0.12,0.18,-0.19,0.01,0.19,16.01
0.54,-0.12,-0.08,0.2,-0.4,-0.44,0.07,-0.26,0,0.37,0.41,0.27,-0.17,0.09,0.65,-0.07,0.0399099,0.15,0.05,0.04,0,0.39,0.2,-0.25,-0.17,0.28,01.05
-0.76,-0.01,-0.29,0.01,0.13,0.37,0.27,-0.01,-0.58,0.01,0.24,-0.03,0.11,0,-0.33,0.17,-0.14,-0.19,-0.35,-0.07,0.07,-0.05,0.25,0.11,-0.44,0.33,10.03.01.01
-0.43,-0.0877143,-0.09,-0.2,-0.04,-0.21,0.16,0.14,0.18,0.13,-0.14,0.07,-0.14,0,0.51,0.05,0.134194,0.17,0.02,0.2,0.21,0.16,-0.03,0.09,-0.29,-0.04,34.01.01.01
-0.84,0.12,0.12,-0.01,-1.65,-1.47,0.17,-0.01,0.56,0.02,0.86,0.66,-0.83,-0.05,0.42,0.97,0.79,0.9,-0.03,-0.14,-0.16,-0.09,0.13,-0.27,0.09,-0.14,20.01.07
-0.12,-0.31,-0.28,0.32,0.01,0.25,-0.2,-0.39,0.23,-0.39,0.19,-0.02,0.6,0.16,-0.18,-0.02,-0.0329412,0.08,0.02,0.44,0.42,0.22,-0.18,-0.18,-0.33,-0.05,16.01
-0.34,0.41,0.11,0.53,-1.09,-0.92,-0.52,-0.02,-0.16,0.46,0.65,0.12,0.72,0.18,-0.31,0.12,0.0572674,0.58,0.55,-0.5,-0.26,-0.29,0.19,0.15,0.25,0.46,01.04
0.12,-0.22,-0.52,0.45,0.49,0.45,-0.36,-0.19,-0.11,-0.43,-0.14,-0.17,0.51,0.36,-0.06,-0.13,0.1,-0.17,0.09,-0.14,0.38,0.19,-0.19,0.17,-0.58,-0.24,12.01.01
-0.2,-0.53,-0.02,0.77,0.12,-0.02,0.21,-0.1,-0.08,0.02,0,-0.16,-0.28,0.49,0.25,-0.07,0.0378049,-0.08,-0.47,0.65,0.34,0.5,0.17,-0.04,-0.28,-0.11,16.03.03
-1.36,0.24,0.08,-0.05,-0.12,-0.11,-0.06,0.54,0.11,0.01,0.04,0.31,-0.15,0.49,0.66,-0.08,-0.98,0.31,0.3,-0.07,-0.33,-0.4,0.07,-0.03,-0.01,0.3,14.04
0.3,1.34,-0.24,-0.31,-1.29,-2.01,-0.39,-0.37,0.48,0.37,-0.18,-0.01,0.42,-1.11,0.73,0.27,0.0572674,1.1,0.59,-0.04,-0.94,-0.99,-0.1,-0.39,0.75,0.6,01.04
-1.4,-1.76,0.33,0.19,-0.96,-1.25,2.36,1.05,0.47,-1.1,-0.92,-1.3,-1.76,-0.55,1.2,0.69,0.57,-0.31,0.12,0.28,-0.02,-0.89,-0.87,-0.12,0.29,0.44,01.01.06
-1.03,-0.18,-0.08,0.08,0.7,0.49,-0.14,0.38,-0.02,-0.16,-0.04,0.35,-0.25,0.23,0.28,-0.08,0.23,-0.48,0.04,0.12,0.48,-0.11,-0.29,-0.13,-0.22,0.02,16.19.03
0.18,-0.25,0.26,-0.05,-0.35,-0.54,0.53,0.09,0.06,-0.27,-0.9,0.44,-0.87,0.22,0.43,-0.18,0.0317442,-0.02,-0.28,0.02,0.26,0.05,0.15,0.29,-0.18,-0.31,43.01.03.05
-0.84,0.08,0.02,-0.3,0.12,-0.13,-0.05,-0.83,0.07,-0.46,-0.26,-0.01,-0.58,-0.24,0.33,0.03,0.229435,0.56,-0.39,-0.35,0.07,0.17,0.22,0.39,0.08,-0.23,12.01.01
-0.49,-0.14,0.09,-0.22,0.1,-0.52,0.24,0.12,0.22,-0.05,-1.33,-0.03,-1.02,-0.23,0.82,-0.26,-0.09,0.29,0.42,0.26,-0.17,-0.55,0.03,-0.23,0.18,-0.04,20.01.15
-1.64,1.01,-0.53,-0.63,-1.8,-1.95,1.4,-1.04,0.61,-0.5,0.63,0.13,-1.75,-0.49,0.64,0.95,0.0399099,-0.08,-0.32,-0.62,-0.66,-0.44,0.62,0.28,0.5,-0.13,01.05
-0.76,1.01,-0.22,-0.25,0.71,0.52,-0.37,0.1,0.42,-0.25,0.68,0.85,-0.16,0,0.41,-0.03,-0.0329412,0.03,-0.23,-0.25,0.1,0.02,0.05,0.02,0.16,-0.06,16.01
-1.03,0.33,-0.38,0.24,-0.07,-0.26,-0.3,-0.06,0.07,-0.2,0.48,0.1,0.27,0.26,0.39,0,0.22,0.42,-0.122,0.64,0.27,0.16,-0.41,0.2,-1.02,0.24,14.07
0.03,0.0453191,-0.15,0.12,-0.16,-0.1,-0.65,0.17,-0.59,0.27,0.39,0.44,0.08,-0.13,-0.82,0.16,0.2,0.42,0.36,-0.46,-1.51,-1.42,-0.77,-0.06,-0.13,-0.46,32.01
-0.25,-0.45,0.09,-0.1,0.81,0.58,-0.2,-0.24,0.03,-0.39,0.05,-0.37,-0.39,0.51,-0.42,0.18,0.03,0.33,-0.02,0.24,0.24,0.07,-0.34,-0.02,-0.36,-0.19,11.04.01
-0.34,0.26,-0.27,0.13,-0.04,-0.17,0.24,-0.3,0.22,-0.19,-0.14,-0.09,-0.04,0.29,-0.13,-0.21,0.0572674,0.22,0.41,-0.09,-0.12,-0.01,0,0.08,-0.05,0,01.04
-0.45,0.26,-0.14,0.39,0.2,-0.13,-0.46,-0.68,-0.2,-0.87,-1.53,-0.87,0.95,-0.07,0.62,-0.39,0.14,0.33,0.18,0.39,0.07,-0.17,-0.21,0.18,-0.23,-0.3,11.02.03.04
-0.219622,0.39,-0.58,0.31,-0.18,-0.57,0.38,0.54,-0.31,-0.44,-0.29,0.15,0.3,-0.08,-0.01,0.0228,-0.39,0.32,0.02,0.34,0.07,-0.12,-0.18,-0.05,-0.28,0,11.02.03.04
-0.219622,-0.31,-0.07,-0.12,0.54,0.56,0.63,-1.08,0.54,-0.8,-0.29,-1.08,-1.08,-0.01,0.26,-0.06,0.00829787,-0.05,-0.16,-0.26,0.2,0.05,0.36,0.05,0.2,0.19,11.02.03.04
-0.62,0.37,-0.15,0.18,-0.8,-0.99,-0.23,0.31,0.26,-0.23,0.87,-0.2,0.25,0.18,0.31,-0.48,-0.0329412,-0.11,-0.06,-0.03,-0.03,0.12,0.17,-0.01,-0.03,0.03,16.01
-0.6,0,-0.33,0.18,-0.04,0.34,-0.96,-0.18,-0.54,0.18,0.44,-0.01,0.73,-0.45,0.11,0.31,-0.1,0.14,0.07,-0.08,0.01,-0.23,-0.08,0.3,-0.29,0.03,16.01
0.6,0.12,-0.1,0.32,-1.01,-1.18,0.18,0.13,-0.24,-0.01,0.07,0.1,0.6,0.02,-0.6,0.28,0.106667,-0.37,0.19,-0.09,-0.5,-0.43,0.29,-0.01,0.12,0.23,14.01
-0.76,0,-0.08,-0.1,-0.23,-0.41,0.22,-0.31,0.23,-0.05,-0.26,-0.31,0.31,-0.3,0.58,0.01,0.04,0.28,-0.08,0.02,-0.08,-0.16,0.04,0.25,0.16,-0.01,12.01.01
-0.79,0.43,-0.05,0.05,0.01,0.2,-0.02,0.12,-0.2,-0.01,-0.08,0.2,0.03,-0.35,-0.38,0.37,-0.51,-0.29,-0.13,-0.2,-0.09,-0.22,0.2,-0.09,0.36,0.15,11.02.03.04
1.28,-0.41,-0.07,0.51,-0.03,-0.21,0.41,-0.14,-0.05,-0.19,-0.16,-0.13,-0.14,0.35,-0.18,0.15,0.00318182,-0.41,-0.01,-0.06,-0.09,0.16,0.35,0,-0.28,-0.09,11.02.03.04
-0.49,-0.15,-0.12,0.39,-0.0725984,0.0421898,-0.0427612,0.0165414,0.172615,0.016194,0.0965116,-0.0183871,0.01,0.26,-0.25,0.15,0.48,-0.53,-0.259929,-0.15,0.19,0.27,0.35,-0.04,-0.21,-0.14,43.01.03.05
0.33,-0.06,-0.11,0.4,-0.21,-0.83,-0.21,-0.46,0,0.27,-0.31,-0.46,0.63,0.12,0.26,0.51,0.44,0.33,-0.02,0.11,-0.65,-0.28,0.2,-0.52,0.37,0.37,16.01
-0.42,-0.43,0.03,0.72,0.01,0.12,0.06,0.24,-0.05,0.25,-0.31,0.24,0.39,-0.03,0.08,0.06,0.00829787,-0.24,-0.02,0.26,-0.05,-0.05,-0.38,-0.2,-0.43,-0.02,11.02.03.04
-0.04,-0.02,-0.13,0.33,-0.24,-0.24,0.02,-0.3,-0.01,0.3,-0.18,-0.41,0.3,0.04,-0.11,0.2,-0.07,-0.38,-0.07,0.23,0.09,0.06,-0.03,0.03,-0.61,-0.03,11.02.03.04
-1.22,-0.01,-0.11,0.28,-0.43,-0.13,-0.67,0.41,-0.29,0.55,0.72,0.27,0.46,0.25,-0.06,0.16,0.23,0.28,0.02,-0.01,0.11,0.00765013,0.17,0.04,-0.5,-0.06,11.02.03.04
-0.3,0.09,-0.51,0.31,-0.47,-0.41,-0.34,0.31,-0.34,0.87,-0.02,0,1.49,0.35,-0.94,0.02,0,-0.09,-0.09,0.2,0.17,0.07,0.15,-0.08,-0.1,0.05,01.05
-0.38,-0.01,-0.05,0.08,-0.286667,-0.280645,-0.007,0.125333,0.152414,0.0313333,0.104667,0.0255172,-0.18,-0.19,0.64,0.041,0.19,0.21,0.15,-0.3,-0.04,0.27,-0.04,0.05,-0.25,-0.39,20.09.04
-0.45,0.35,-0.32,0.17,-0.12,0.24,-0.4,-0.29,0.01,0.3,0.4,0.15,0.38,-0.16,0.1,0.4,0.0572674,-0.13,0.03,-0.8,0.19,0.09,-0.17,0.06,-0.21,-0.09,01.04
0.25,-0.09,-0.21,0.31,-0.0663878,-0.0112687,-0.0996617,-0.0476604,0.152283,-0.0568045,0.114633,0.0252632,0.0280755,0.06,0.2,-0.06,0.0572674,0.32,0.2,0.08,-0.44,-0.31,0.32,-0.23,0.24,0.26,01.04
0.7,-0.06,-0.24,-0.09,0.54,0.3,0.19,-0.72,-0.2,-0.37,-0.11,-0.16,0.1,-0.45,0.35,0.4,-0.12,-0.34,-0.21,-0.79,-0.14,0.26,0.17,0.15,-0.07,0.14,01
0.3,0.01,0.05,0.06,0.07,0.43,-0.33,0.63,1.02,0.2,0.28,-0.0255,0.4,-0.04,0.55,-0.02,0.24,0.12,0.2,-0.1,-0.48,-0.55,0.03,-0.14,0.31,0.22,01.06.06.11
-0.22,1.43,0.05,-0.31,0.36,-1.24,0.23,0.33,0.3,-0.06,-0.13,-0.55,-0.29,-0.59,1.04,0.59,0.15,0.0262162,0.42,-0.1,-0.58,-0.64,-0.26,-0.27,0.29,0.35,01.05
-1.25,2.36,-0.18,-0.34,-0.27,-0.51,-0.1,1,-0.13,-0.04,0.36,0.69,-0.08,-0.25,0.16,-0.1,-0.1,-0.25,-0.05,-0.09,-0.23,-0.19,-0.13,-0.09,0,0.16,01.04
-0.04,2.02,0.09,0.31,-0.34,0.05,-0.34,0.17,0.56,0.31,0.66,0.28,0.21,-0.4,0.51,0.24,-0.38,-0.02,-0.05,0.02,0,0.17,-0.08,-0.23,-0.53,-0.25,43.01.03.05
-0.45,-0.16,-0.08,-0.26,0.61,0.59,0.25,-0.69,0.22,-0.24,-0.53,-0.28,-0.41,-0.51,0.09,-0.17,0.06,-0.37,0.08,-0.02,0.39,0.18,0.18,-0.09,-0.09,-0.04,11.02.03.04
-0.42,-0.27,0.32,0.36,-0.92,-0.73,0.07,1.03,0.26,0.32,0.16,-0.23,-0.1,0.19,0.214172,-0.19,0.55,0.5,-0.14,0.04,-0.04,0.4,0.28,0.24,-0.52,-0.32,12.01.01
0.26,-0.59,0.13,-0.05,0.25,0.38,0.44,-0.71,0.13,-0.34,-0.05,-0.11,-0.49,0.17,0.03,-0.2,-0.0542857,-0.29,-0.27,-0.4,0.16,0.29,0.24,0.16,-0.25,0.01,14.13.01.01
0.06,-0.26,0.09,-0.04,-0.55,-0.18,0.1,-0.13,0.11,-0.96,-0.53,-0.26,0.05,0.07,0.14,0.12,0.06,0.06,0.14,-0.2,-0.01,-0.18,-0.01,-0.03,0.09,-0.08,14.04
-0.64,0.01,0.04,-0.25,-0.88,-0.7,-0.11,0.66,0.11,-0.41,-0.32,0.05,-0.29,0.19,1.18,-0.33,0.148286,0.58,0.11,-0.32,-0.08,-0.21,-0.01,-0.03,-0.01,-0.1,14.10
-0.49,0.57,-0.15,-0.07,-0.03,0.18,-0.37,-0.46,0.16,-1.02,0.21,0.29,-0.02,0.08,-0.2,0.12,0.1,0.1,-0.07,-0.31,0.07,-0.16,0.03,0.05,-0.29,-0.03,12.07
0.7,-0.61,0.22,0.32,0.56,0.03,0.31,-1.1,0.07,-0.32,-0.52,-0.17,0.11,0.06,0.36,-0.04,-0.09,0.59,-0.14,-0.38,-0.19,-0.03,0.22,0.07,0.11,-0.02,11.02.03.04
-0.43,-0.27,0.2,0.47,-0.57,-0.105625,0.00963918,-0.0545989,0.231641,-0.151526,-0.145815,-0.256995,0.131164,-0.12,-1.75,-0.45,0.28,0.44,-0.09,0.36,0,0.47,0.22,0.1,-0.37,-0.31,12.01.01
-0.32,0.04,0.03,0,0.4,0.38,0.37,-0.38,-0.01,-0.34,-0.44,0.04,-0.16,0.15,-0.19,-0.03,-0.0189583,-0.08,-0.41,-0.04,-0.14,-0.1,0.11,-0.04,-0.02,0.1,14.04
0.18,-0.4,-0.27,0.2,-0.18,0.51,-0.92,-0.09,0.16,0.74,0.3,-0.14,0.46,0.05,0.07,0.2,-0.46,-0.44,-0.41,0.07,0.18,0.49,0.25,0.2,-0.16,0.18,10.01.05.01
-0.27,-0.0103125,-0.28,0.31,-0.44,-0.12,-0.33,0.04,-0.16,0.24,0.31,0.29,0.63,-0.27,-0.15,-0.09,0.148286,0.11,0.18,0.23,-0.12,0.52,0.09,0.08,-0.3,-0.03,14.10
-1,0.17,0.38,0.17,0.11,0.32,-0.21,0.06,0.03,0.42,-0.03,-0.02,0.45,0.15,-0.17,-0.25,-0.01,-0.18,-0.37,0.13,0.28,0.33,-0.14,0.07,-0.23,-0.09,11.06.02
-0.45,0.05,-0.07,-0.0606452,0.21,0.64,-0.71,-0.28,0.15,0,0,0.2,0.62,-0.2,0.14,0.33,0.02,0.3,0.06,-0.28,-0.26,-0.07,-0.16,0.06,0.36,0.02,20.09.04
0.36,0.71,-0.1,-0.5,-0.31,-0.55,-0.48,-0.25,-0.03,-0.14,0.68,-0.78,0.91,-0.62,0.21,-0.05,-0.38,0.29,0.19,0,-1.16,-1.35,-0.31,-0.72,0.75,0.5,01.05
1.2,-0.5,-0.22,-0.5,0.45,1.98,-1.13,0.12,0.66,0.52,-0.7,-1.58,0.26,-0.84,0.61,0.02,0.0624242,-0.41,0.26,-0.05,-0.18,0.08,0.16,-0.18,-0.39,0.35,10.03.01
0.15,-0.03,-0.21,0.27,-0.78,0.08,-0.0996617,-0.0476604,0.152283,-0.0568045,0.64,0.0252632,-0.06,-0.27,0.59,-0.17,0.0572674,0.46,-0.06,0.11,-0.47,-0.43,-0.03,0.92,0,0.15,01.04
0.34,0.22,-0.2,-0.41,0.16,0.08,0.15,-0.47,0.23,0.1,-0.35,-1.1,0.37,-0.29,0.05,-0.08,0.0317442,-0.15,-0.49,-0.34,-0.19,0.23,0.5,-0.02,0.12,-0.34,43.01.03.05
-0.92,0.42,0.04,0.04,0.13,0.29,-0.21,0.71,0,-0.65,-0.39,0.1,0.13,0.03,0.36,-0.47,0.0365672,0.21,0.04,0.08,0.28,-0.01,0.11,-0.12,-0.08,0.01,42.01
-0.36,-0.44,0.08,-0.02,-0.53,-0.645,0.07,0.2,0.03,0.15,-0.25,-0.72,-0.25,0.61,-0.03,0.11,0.03,0.21,-0.35,-0.51,-0.02,0.25,0.33,-0.17,0.13,0.04,14.07
0.06,1.45,0.01,-0.25,-0.00844961,0.0514885,-0.0932171,-0.194783,0.0961111,-0.200866,-0.0293117,-0.053125,0.175415,0.15,0.34,-0.19,-0.0329412,0.11,-0.14,-0.16,0.2,0.16,-0.13,-0.36,0.3,-0.07,16.01
0.23,-0.09,-0.11,0,-0.0651613,-0.0419355,-0.04375,-0.30129,0.154375,-0.27871,-0.226452,-0.242667,0.0846875,-0.09,0.54,-0.04,-0.17,0.56,0.31,-0.08,-0.48,-0.42,-0.3,0.06,0.06,-0.15,14.13.01.01
-0.54,-0.47,-0.35,-0.08,1.2,0.97,0.07,-0.04,-0.21,-0.61,-0.23,-0.29,0.51,-0.06,0.06,-0.08,0.00409091,0.15,-0.28,0.21,1.05,0.23,-0.12,1.55,-0.68,-0.26,16.03.01
-0.64,-0.46,-0.25,0.42,0.00308357,0.0985319,-0.0460724,-0.150625,0.109713,-0.0980737,0.027194,-0.0210703,0.0642286,0.31,0.06,-0.2,0.00829787,0.1,-0.38,0.54,0.66,0.67,0,0,-0.34,-0.26,11.02.03.04
-0.58,0.46,-0.14,0.15,-0.35,-0.51,-0.222941,0.0176471,0.295385,0.145882,0.319375,0.257333,0.106471,0.21,-0.13,-0.11,-0.1,0.03,0.3,-0.22,0.26,-0.03,-0.18,0.15,-0.26,0,10.03.02
-0.71,-0.27,-0.07,-0.08,-0.0663878,-0.0112687,-0.0996617,-0.0476604,0.152283,-0.0568045,0.114633,0.0252632,0.0280755,-0.12,0.06,0.04,-0.01,0.0343796,0.09,0.15,0.16,0.15,-0.25,0.28,-0.16,-0.13,01.04
-0.17,-0.0149804,-0.18,-0.09,-0.00844961,0.0514885,-0.0932171,-0.194783,0.0961111,-0.200866,-0.0293117,-0.053125,0.175415,-0.27,0.13,-0.18,0.17,0.34,0.14,-0.18,0.02,-0.07,-0.09,-0.1,0.02,-0.01,16.01
0.86,-0.42,-0.13,-0.48,-0.00130435,0.23234,-0.328864,-0.156136,0.277143,0.0829545,0.214186,0.55,0.0766667,-0.64,0.89,0.23,-0.139714,-0.33,-0.6,-0.32,0.29,0.49,0.47,0.32,-0.42,0.37,10.01.05.01
-0.6,-0.05,-0.07,-0.04,0.00308357,0.0985319,-0.0460724,-0.150625,0.109713,-0.0980737,0.027194,-0.0210703,0.0642286,0.17,-0.24,-0.12,0.00829787,0.02,-0.18,0.03,0.03,-0.22,0.03,0.13,0.01,0.09,11.02.03.04
0.44,-0.46,0.23,0.34,-0.317083,-0.161111,-0.0740741,-0.1304,0.235926,0.0161538,0.1608,-0.0048,0.101111,-0.02,0.61,-0.15,0.0782353,-0.24,0.13,-0.05,-0.05,-0.19,-0.02,-0.17,0.09,-0.14,20.09.13
-0.04,0.07,0.01,-0.05,-0.0663878,-0.0112687,-0.0996617,-0.0476604,0.152283,-0.0568045,0.114633,0.0252632,0.0280755,-0.25,0.54,0.0558633,0.34,0.14,0.11,-0.32,-0.08,-0.07,0.03,0.05,-0.05,0.3,01.04
0.18,-0.59,0.19,0.1,-0.160448,-0.51,-0.0833333,-0.13403,0.157692,0.51,0.0141538,-0.0523438,0.122537,-0.01,0.89,-0.43,0.48,0.3,-0.26,-0.28,0.21,0.2,0.06,0.5,-0.09,0.02,14.10
-0.43,0.23,-0.41,0.11,-0.44,-0.11,-0.43,0.0864045,-0.35,0.12,0.45,0.42,0.72,0.22,-0.23,-0.21,-0.28,0.3,0.45,-0.57,-0.38,-0.01,0.07,-0.02,-0.03,0.28,42.01
-0.18,0.17,-0.12,0.14,-0.25,-0.48,-0.66,0.118276,0.56,-0.137241,0.113214,0.00586207,0.0313793,0.04,-0.18,0.32,0.124762,0.67,-0.44,-1.02,-0.21,0.29,0.63,0.39,-0.05,0.03,42.16
-0.34,-0.166474,-0.2,0.21,-0.07,-0.21,0.00963918,-0.0545989,0.05,-0.03,-0.145815,-0.256995,0.131164,-0.11,0.14,-0.17,0.22,0.37,-0.25,-0.85,-0.2,0.07,0.27,0.41,0.03,0.04,12.01.01
0.04,-0.1,0.04,0.52,-0.293636,0.26,-0.264762,0.0547619,0.191,-0.0705,0.200476,0.0527778,0.0809524,0.04,-0.26,0.23,0.28,-0.34,-0.31,0.29,-0.07,-0.05,0.31,-0.29,0.02,0.23,01.05.25
-0.540536,-0.0110526,0.23,-0.05,-0.386735,-0.163019,-0.183077,0.368,-0.0142857,0.0903922,0.256939,0.315102,-0.0901887,-0.8,0.37,-0.13,-0.25,0,0.07,0.07,0.2,0.12,0.05,0.35,-0.26,0.16,20.09.18
-0.27,-0.01,0.04,0.37,-0.2,-0.01,-0.09,0.05,-0.08,0.24,0.29,0.47,0.32,0.02,-0.28,0.12,0.18,0.00118644,0.44,-0.17,-0.41,-0.01,0.34,-0.33,0.18,0.19,16.03.03
