@relation 'cellcycle0.names'
@attribute cln3-1                                  numeric
@attribute cln3-2                                  numeric
@attribute clb2-1                                  numeric
@attribute alpha91                                 numeric
@attribute alpha105                                numeric
@attribute alpha112                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_80                                numeric
@attribute cdc15_100                               numeric
@attribute cdc15_160                               numeric
@attribute cdc15_170                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_230                               numeric
@attribute cdc15_240                               numeric
@attribute cdc28_10                                numeric
@attribute cdc28_60                                numeric
@attribute cdc28_70                                numeric
@attribute cdc28_80                                numeric
@attribute cdc28_110                               numeric
@attribute cdc28_130                               numeric
@attribute cdc28_150                               numeric
@attribute elu0                                    numeric
@attribute elu30                                   numeric
@attribute elu60                                   numeric
@attribute elu120                                  numeric
@attribute elu300                                  numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}
@data
-0.14,0.1,0.56,-0.26,-0.34,-0.08,-0.86,-0.72,0.28,0.41,0.87,0.37,0.0476336,-0.34,0.46,-0.39,-0.45,-0.54,0.18,0.73,0.0399099,0.27,-0.21,-0.67,0.1,0.07,0.26,0.17,01.05
0.21,-0.25,0.15,-0.25,0.04,0.16,-0.19,-0.05,0.03,0.62,0.01,-0.17,-0.09,0.36,0.2,0.05,0.2,0.03,-0.27,0.03,0.18,0.17,0.09,0.36,-0.13,0.19,0.36,-0.02,16.01
-0.01,-0.2,-0.42,-0.12,-0.07,-0.17,0.12,0.01,-0.23,0.38,0.24,-0.13,-0.25,0.06,0.01,0.67,-0.78,-0.14,-0.11,0.12,0.15,0.34,0.66,0.39,0.5,0.15,0.17,-0.27,42.01
-0.23,-0.67,0,0.19,0.21,-0.47,-0.16,-0.03,0.41,-0.08,-0.1,-0.11,0.34,-1.26,0,0.03,0.37,0.27,-0.02,-0.2,-0.18,0.14,0.16,-0.06,-0.17,0.02,0.05,-0.19,20.09.04
-0.01,0.26,0.2,-0.38,-0.01,-0.17,-0.27,-0.04,-0.14,0.56,0.45,0.1616,0.0156522,-0.35,-0.06,0.02,0.09,0.19,-0.23,-0.27,-0.1,-0.15,-0.12,-0.23,0.01,0.22,-0.39,-0.19,20.09.07.03
0.03,-1.4,-0.2,-0.27,0.01,-0.07,0.79,0.35,-1.12,0.18,-0.24,-0.75,-0.46,0.61,0.4,0.35,0.1,0.74,0.45,-0.3,-0.0388889,0.14,-1.08,0.23,-0.23,0.5,-0.02,0.05,16.19.03
1.57,-0.12,0.16,-0.28,-0.12,0.11,0.71,0.14,-0.63,-0.49,-0.44,-0.29,-0.0477778,-0.69,0.53,0.29,-0.08,0.32,0.19,-0.15,-0.093,-0.15,-0.26,0.01,-0.12,-0.12,0.16,0.45,01.01
-0.36,-0.1,0.39,-0.61,-0.4,-0.35,-0.25,-0.69,-0.67,-0.96,-0.11,0.55,0.182,-0.48,-0.3,-0.14,-0.01,-0.02,-0.31,-0.01,0.0197368,-0.21,1.26,0.79,0.12,-0.24,-0.23,0.11,43.01.03.09
-0.14,-0.1,-0.2,-0.09,0.29,-0.04,0.25,0,0.29,0.26,-0.06,-0.16,0.16,-0.24,0.07,0.44,0.05,0.37,-0.25,-0.26,-0.07,0.02,0,0.27,0.01,0.1,0.09,0.04,01.04
-0.51,-0.18,-0.49,-0.16,-0.04,0.49,-0.08,0.01,-0.57,-0.48,-0.28,0.3,-0.39,-1.1,0.09,-0.1,0.03,0.03,-0.44,0.34,-0.04,0.27,-0.42,-0.15,-0.56,0.48,0.25,-0.15,01.01
-1.47,-0.29,-0.6,-0.05,0.27,-0.22,0.05,0.26,-0.5,-0.05,0.12,0.26,-0.22,0.54,-0.04,0.47,-0.13,-0.03,-0.34,-0.16,-0.06,-0.23,0.81,0.03,0.16,-0.05,0.07,-0.03,14.07.05
0.08,-0.03,0.18,-0.16,-0.05,0.08,0.000833333,0.100833,0.171818,0.276667,-0.0933333,-0.0341667,-0.0163636,0.1675,0.279167,-0.21,0.15,0.14,-0.04,0.18,0.57,0.47,0.05,0.09,-0.02,0.06,0.15,0.03,20.01.10
0.1,-0.07,0.4,-0.04,0.12,-0.02,-0.02,0.02,-0.04,0.2,-0.02,0.45,-0.36,-0.1,0.17,0.72,0.02,0.2,0.09,0.02,0.13,0.2,0.29,0.03,0.09,-0.22,-0.31,0.37,16.19.03
-0.06,-0.45,0.88,-0.14,-0.27,0.12,-0.51,-0.27,0.17,0.53,0.08,-0.3,0.45,-0.08,0.19,0.35,-0.15,-0.15,0.28,-0.3,-0.11,0.14,-0.48,0.21,0.12,-0.26,-0.12,0.18,02
0.45,-0.07,-0.01,-0.1,-0.21,-0.7,-0.67,0.35,0.01,-0.06,0.32,-0.18,0.07,-0.37,0.38,0.57,-1.05,-0.59,-0.7,0.6,0.2,-0.03,0.07,-0.65,0.07,0.14,0.33,0.23,32.01
0.04,-0.12,-0.34,-0.14,0.27,-0.3,0.134063,0.304242,-0.0555882,-0.13,-0.256,0.13,0.0561765,0.0962857,0.152353,0.08,-0.12,0.02,0.34,0.23,0.51,0.075,-0.15,-0.29,0.11,0.23,0.1,-0.06,11.04.03.01
0.08,-0.62,-0.38,-0.04,-0.17,0.02,0.65,0.59,-0.23,-0.45,-0.45,-0.82,0.24,0.55,-0.01,0.52,0.1,0.2,-0.19,-0.22,-0.0329412,-0.27,0.19,0.17,0.11,0.02,0.16,-0.05,16.01
1.17,1.62,-0.03,-0.07,0.17,0.03,-0.4,-0.52,0.61,0.65,0.29,0.13,0.59,-0.15,0.23,-0.35,-0.51,0.06,-0.36,0.14,0.29,0.41,-1.1,-0.3,0.44,-0.05,0.17,-0.12,01.06.06.11
0.83,-0.38,1.74,-0.25,0.64,1.16,-1.19,-0.13,0.81,0.94,-0.64,-0.21,0.44,-0.13,-0.17,-1.02,0.89,0.8,0.59,-0.38,0.68,0.88,-1.05,-0.83,-0.39,-0.79,0.73,0.17,01.04
1.34,1.49,-0.18,-0.07,0.02,0.02,-0.17,-0.02,0.11,-0.49,0.39,0.62,-0.52,-0.44,-0.36,-0.43,-0.2,-0.24,-0.41,0.46,0.0365672,-0.41,-0.88,-0.45,-0.5,0.01,0.2,-0.03,42.01
-1.09,-2.12,0.66,-0.49,-0.66,-0.51,-0.75,-0.31,0.35,0.13,0.67,-0.35,-0.24,0.32,1.34,1.04,-0.28,-0.4,-0.44,-0.58,-0.06,-0.24,-0.38,-0.07,0.16,0.02,0.32,0.24,16.01
1.82,1.33,0.18,-0.76,-0.32,-1.06,-0.12,-0.4,-0.17,-0.15,-0.03,-0.03,0.35,0.51,0.35,0.47,-0.56,-0.34,0.17,0.1,0.29,0.31,-0.44,0.18,-0.02,-0.02,-0.47,-0.01,01.05
0.18,-0.51,0.14,-0.07,-0.58,0.32,-0.13,-0.11,-0.21,0.2,-0.37,0.22,0.18,-0.53,-0.13,-0.35,-0.32,-0.09,-0.15,-0.03,0.00829787,0.3,0.46,0.04,-0.04,-0.08,-0.17,-0.13,11.02.03.04
-0.84,-0.22,-0.22,0.07,0.09,0.01,-0.48,-0.41,0.75,0.95,0.58,-0.2,0.43,0.17,-0.16,-0.06,-0.33,-0.43,-0.45,0.152155,-0.09,0.52,-0.69,-0.38,0.39,0.41,-0.02,-0.38,12.01.01
0.26,0.6,-0.43,0.03,0.4,-0.25,0.25,0.43,0.1,0.1,0.27,0.06,0.12,-0.06,-0.2,-0.4,0.23,0.21,0.01,0.17,0.02,0.16,-0.56,-0.18,-0.15,-0.15,0.29,-0.07,20.09.07.03
0.16,-0.54,-0.18,-0.29,-0.25,0.1,-0.3,-0.55,-0.63,-0.21,-0.13,0.13,-0.35,0.54,-0.34,0,-0.02,-0.02,-0.02,-0.07,0.17,0.01,0.32,-0.1,-0.19,0.03,0.24,0.04,12.04
-0.89,-0.47,-0.09,0.11,-0.11,0.35,0.64,0.35,0.22,0.17,-0.18,-0.33,0.25,-0.04,-0.52,0.65,0.25,0.48,0.19,-0.45,-0.39,-0.45,-0.58,-0.28,-0.09,0.75,0.16,-0.11,40.01
-0.27,-0.36,-0.22,-0.22,0.12,-0.14,-1.48,-1.8,0.74,0.27,-0.11,-0.18,0.66,0.48,0.59,-0.52,-0.2,-0.24,0.08,0.35,0.07625,0.75,0.64,-0.12,0.35,0.04,0.03,-0.24,20.01.15
0.25,0.41,0.07,-0.04,0.05,-0.02,-0.14,0.12,-0.16,-0.19,-0.13,-0.11,-0.39,0.5,0.28,-0.05,0.14,0.16,-0.06,-0.15,0.0782353,-0.39,0,0.03,0.37,0.28,0.16,-0.08,20.09.13
0.31,-0.86,-0.47,-0.11,0.33,-0.16,-0.0663878,-0.0112687,-0.0126966,0.00370787,-0.0568045,0.0939394,0.0252632,0.0280755,0.189368,-1.21,-0.02,-0.29,-0.25,0.35,0.62,0.53,-0.16,0,-0.11,-0.31,0.09,0.33,01.04
0.04,-0.3,-0.22,-0.25,-0.14,0.0491379,-0.64,0.23,-0.06,-0.13,-0.19,0.43,-0.32,0.73,0.51,0.12,-0.28,-0.01,0.26,0.35,-0.08,-0.03,0.35,-0.18,0.37,0.1,0.11,-0.07,16.03.03
-0.22,-0.15,-0.14,-0.09,0.26,-0.29,0.13,-0.14,-0.1,-0.5,-0.4,0.11,-0.66,0.84,-0.02,-0.05,-0.07,0.29,0.11,0.07,-0.16,-0.14,0.58,-0.24,0.15,0.03,-0.25,0.18,16.01
0.08,-1.74,0.16,0.06,-0.03,0.11,-0.11,-0.34,0.09,0.67,0.18,-0.12,-0.0787805,-0.14,1.03,0.77,-0.23,-0.23,0,-0.07,-0.23,-0.49,0.35,0.07,0.03,0.33,-0.21,0.07,10.01.05.01
0.21,-0.76,-0.15,-0.34,-0.23,0.08,0.2,0.32,-0.36,-0.15,-0.31,-0.11,-0.3,0.21,0,0.18,-0.47,-0.34,0,0.21,0.148286,0.18,0.4,0.06,-0.08,-0.34,0.14,0.05,14.10
-0.01,-0.34,-0.3,-0.27,-0.01,0.09,0.67,0.52,0.14,0.14,-0.5,-0.17,-0.19,0.23,-0.41,0.18,-0.01,-0.09,0.03,-0.2,-0.02,0.4,-0.82,-0.33,-0.23,0.44,0.08,-0.09,11.02.03.04
0.16,-0.1,-0.25,-0.11,0.31,-0.37,0.07,0.4,-0.32,-0.3,-0.14,0.32,-0.09,0.69,-0.15,-0.08,0.36,0.39,-0.1,-0.21,0.00829787,-0.28,-0.05,-0.02,0,-0.08,-0.2,-0.11,11.02.03.04
-0.51,0.32,-0.38,-0.03,0.18,-0.26,-0.05,-0.32,-0.29,-0.29,-0.01,0.33,-0.39,0,0.49,0.38,-0.17,0.12,-0.1,-0.13,0.229435,-0.15,-0.49,-0.58,-0.23,-0.03,0.07,-0.11,12.01.01
0.12,-0.58,-0.04,-0.21,0,0.12,-0.29,-0.13,0.31,0.44,0.08,-0.02,0.27,-0.04,0.03,-0.035,-2.72,0.86,0.28,0.74,1.18,0.09,-0.04,0.13,-0.1,0.04,-0.1,0.11,01
0.3,-0.45,0.55,-0.17,0.08,-0.24,0.18,0.22,-0.32,0.28,-0.38,0.21,-0.92,-0.6,0.04,-0.02,0.25,0.2,0.12,-0.28,0.0197368,-0.14,0.76,0.2,-0.36,-0.31,-0.31,0.13,43.01.03.09
-0.47,-0.1,0.33,-0.14,-0.01,0.39,-0.21,-0.26,0.79,0.59,0.03,-0.12,0.24,-0.91,-0.71,-0.39,-0.26,-0.41,-0.37,0.22,0.05,0.35,-1.22,0.75,0.16,0.23,-0.16,-0.1,01.06.06.11
-0.97,-0.47,0.21,-0.04,-0.15,0.11,0.176981,0.298929,-0.186296,-0.0846296,-0.19,0.113818,-0.133469,0.0238889,-0.119038,-0.35,0.01,0.09,-0.11,-0.0517544,-0.18,0.31,-1.21,-0.47,-0.38,0.35,0.04,0.1,16.03.03
0.61,-0.92,-0.25,-0.04,-0.16,-0.36,-0.32,0.57,0.38,0.81,0.47,-0.24,0.89,0.08,0.67,0,0.21,0.14,0.07,0.14,-0.66,-1.25,1.87,0.91,0.81,-0.46,-0.9,0.03,20.09.18
0.95,-0.36,0.03,-0.08,0.23,-0.34,-0.6,0.23,0.47,0.29,0.56,0.44,0.12,-0.05,1.07,0.21,0.39,-0.08,0.37,-0.1,-0.03,-0.04,-0.39,-0.57,0.14,-0.41,-0.04,0.18,11.02.03.04
-0.51,-0.152466,-0.04,-0.134,0.0135616,0.0306757,0.35,0.44,0.12,0.02,-0.63,0.12,-0.5,0,-0.1,-0.08,0.09,-0.1,0.03,0.12,0.00409091,0.13,-0.119324,-0.131216,-0.080274,0.180811,0.0448649,-0.00972603,16.03.01
-0.49,-0.29,-0.27,-0.14,0.13,-0.01,-0.32,-0.07,-0.00599432,0.0155398,-0.0980737,0.15,-0.0210703,0.0642286,0.0624332,-0.39,-0.1,-0.18,-0.39,-0.0591351,0,0.25,-0.21,-0.13,0.18,0.27,0.12,-0.07,11.02.03.04
-1.29,-0.4,0.72,-0.53,-0.22,0.04,1.14,0.19,0.22,0.54,-0.68,0.24,-0.19,-1.36,-1.71,-0.26,-0.11,-0.22,-0.12,0.18,0.03,0.24,-1.19,-0.16,0.44,1.18,-0.41,0.84,01.04
0.31,0.42,-0.62,-0.23,0.05,-0.32,-0.5,-0.99,-0.75,-0.71,0.04,0.76,0.07,0.4,-0.55,-0.24,-0.04,-0.13,-0.07,0.26,0.08,-0.1,-0.87,-0.99,-0.56,0.2,0.59,0.01,02.13.03
0.19,-0.54,0.29,-0.22,-0.17,0.16,0.68,0.57,-0.23,-0.82,-0.46,0.24,-0.32,-0.48,-0.73,-0.02,0.13,0.33,0.33,-0.06,0.33,-0.23,0.57,0.06,-0.16,-0.08,-0.16,0.28,11.02.03.04
0.03,-0.58,1.09,-0.32,-0.14,0.3,-0.1,-0.23,-0.71,-0.28,-0.97,0.67,-0.0288235,0.26,0.32,-0.47,0.2,0,0.02,0.27,-0.04,-0.0105263,0.59,-0.08,0.26,-0.89,-0.42,-0.03,99
0.31,-0.4,-0.14,-0.04,-0.23,0.09,-0.21,0,0.13,0.01,0.03,0.01,0.1,-0.17,0.05,-0.21,-0.02,0.01,0.23,0.27,-0.13,-0.07,0.02,-0.38,-0.18,-0.18,-0.2,0.24,14.13
0.19,-0.14,0.25,0.15,0.29,0.05,0.38,0.38,-0.23,0.07,-0.1,-1.04,-0.0122222,0.59,0.84,1.05,0.02,-0.38,-0.04,-0.39,-0.38,-0.39,-0.24,0.64,-0.22,-0.3,-0.02,0.21,10.01.09.05
-0.32,0.28,-0.36,-0.04,0.01,-0.31,-1.5,-1.17,0.13,-0.17,0.28,0.34,0.42,-0.46,-0.2,-0.65,0.2,0.04,-0.13,-0.05,0.2625,0.18,-0.59,0.08,0.31,0.12,-0.2,-0.05,16.21.07
1.06,1.44,-0.3,-0.33,-0.09,0.06,-0.34,-0.47,0.22,0.15,0.33,0,0.48,-1.28,-0.1,-0.29,0.16,0.32,-0.04,0.46,-0.22,-0.15,0.47,0.43,0.41,-0.09,-0.17,-0.54,10
0.11,0.11,0.21,-0.17,0.13,0.25,0.28,0.05,0.06,-0.03,-0.41,0.28,0.02,-0.7,-0.25,-0.26,0,-0.22,0.3,0.21,0.3,-0.02,0.27,-0.47,-0.25,-0.31,-0.09,0.23,20.09.07
-0.25,1.49,-0.89,-0.3,0.04,-0.05,0.04,-1,-0.54,-0.92,0,0.18,0.54,0.89,0.4,0.51,-0.23,-0.58,-0.38,0.16,0.0572674,-0.33,0.81,-0.32,-0.25,-0.22,-0.22,-0.07,01.04
0,-0.4,-0.34,0.07,0.28,-0.56,-0.33,-0.06,0.65,0.31,0.4,-0.13,-0.0633333,0.02,-0.113333,0.22,0.48,0.42,0.36,-0.09,0.2,-0.58,-0.57,-0.25,-0.18,0.08,-0.03,0.28,20.09
0.08,-0.03,-0.45,-0.11,0.39,-0.07,0.42,0.37,-0.14,-0.16,-0.25,0.2,-0.47,0.09,-0.4,-0.21,0.41,0.56,0.09,-0.18,-0.15,-0.27,-0.11,-0.2,-0.02,0.13,-0.17,-0.06,14.04
-1.03,-1.32,0.74,-0.19,-0.03,-0.14,0.89,0.67,-0.6,-0.09,-0.51,-0.31,-0.78,0.05,-0.01,0.4,-0.3,-0.07,0.56,0.17,-0.69,-0.1,0.82,0.31,-0.1,-0.01,-0.03,0.21,20.01.10
0.14,-0.25,0.65,-0.38,-0.35,-0.08,-0.84,-1.37,-0.52,0.14,0.13,-0.01,0.47,-0.7,-0.17,0.65,-0.66,-0.79,-0.81,0.17,0.0386667,0.17,0.81,0.17,0.6,-0.01,-0.39,0.27,01.05.02.07
0.14,0.24,-0.4,-0.05,0.14,-0.28,0.27,0.05,-0.5,-0.21,-0.24,0.02,0.23,0.04,-0.5,-0.23,-0.08,-0.28,0.1,0.18,0.64,0.07,-0.43,-0.35,-0.15,0.22,0.2,0.12,01.01
0.16,0.63,-0.79,-0.13,-0.31,-0.49,-0.26,0.28,-0.31,-0.45,0.1,0.37,-0.24,0.15,-0.01,-0.17,-0.15,-0.14,-0.58,-0.04,-0.11,0.0720703,-1.25,-0.55,0.07,0.48,0.26,0.11,16.01
0.33,-0.36,-0.03,-0.43,-0.18,0.25,-0.11,-0.13,0.37,0.71,-0.01,-0.32,-0.16,0.4,0.52,0.46,-0.29,0.35,0.88,0.08,-0.32,0.19,0.93,-0.16,-0.08,-0.23,0.28,0,11.02.03.04
-2.25,-2.56,0.42,-0.47,-0.33,-0.4,-0.16,-0.45,-0.16,0.43,-0.19,0.0112903,0.18,0.27,1.32,0.98,-0.27,0.07,0.46,-0.24,0.28,-0.51,-1.22,0.18,0.05,1.13,-0.6,0.38,42.16
0.21,-0.51,0.2,-0.06,0.37,-0.19,0.08,0.11,1.1,0.02,0.22,0.25,0.18,0.02,0.56,-0.03,0.07,-0.21,0.4,-0.13,0.03,0.11,-0.48,-0.07,0.14,0.12,-0.14,0.11,11.02.03.04
0.06,-0.43,0.01,0.06,0.22,-0.13,0.00308357,-0.08,0.2,0.16,0.19,1.4,-0.0210703,0.4,0.0624332,-0.57,0.25,0.22,0.28,0.14,0.63,0.0122946,-0.18,0.07,0.2,0.26,0.03,0.02,11.02.03.04
0.12,0.58,0.14,-0.1,-0.2,0.24,0.47,0.08,-0.14,0.25,-0.02,0.1,-0.23,-1.08,-0.37,-0.14,-0.03,-0.14,0.08,-0.01,0.0317442,0.18,0.23,-0.29,-0.19,0.13,0.28,0.21,43.01.03.05
0.11,0.73,-0.2,0.06,0.12,-0.16,-0.3,0.05,0.25,-0.81,0.29,0.48,0.22,-0.02,0.18,-0.19,-0.22,-0.36,0.23,0.27,0.08,0.06,-1.3,-0.04,-0.2,0.04,0.23,0.17,42.01
0.32,-0.3,0.34,-0.35,-0.26,-0.09,-0.27,0.05,-0.75,-0.24,-0.42,-0.34,-0.03,-0.31,0.07,-0.16,-0.21,-0.02,-0.1,-0.11,0.4,-0.09,0.25,0.46,-0.36,-0.3,-0.05,0.24,01.06
0.42,0.86,0,-0.4,-0.32,0.15,0.49,0.7,-0.81,-0.48,-0.54,0.49,-0.63,-0.11,-0.43,0.08,0.22,0.05,-0.22,0.26,-0.05,-0.83,-0.52,-0.42,-0.35,0.39,0.06,-0.03,10.01.05.01
-0.1,0.36,-0.27,-0.13,0.11,-0.02,-0.00844961,0.45,0.41,0.98,-0.200866,0.37,-0.053125,0.175415,0.163586,-0.11,-0.45,0.17,-0.13,-0.04,0.27,0.17,-0.63,0.02,0.02,0.2,0.07,-0.03,16.01
0.61,0.37,-0.25,-0.33,-0.22,0.29,0.14,0.37,-0.21,0.14,-0.21,0.08,-0.136825,0.64,0.0971212,-0.23,0.21,0.03,0.12,0.08,0.00409091,-0.15,0.09,-0.23,-0.44,-0.03,0.37,0.04,16.03.01
0.03,-0.74,-0.22,-0.41,-0.24,0.16,-0.03,-0.13,0.74,0.15,0.03,-0.28,-0.053125,-0.16,1,0.46,-0.31,-0.53,0.03,0.54,0.13,0.35,-0.36,0.16,-0.14,0.1,0.06,-0.06,16.01
0.61,-0.94,0.32,-0.29,0.3,0.28,0.36,0.34,-0.17,-0.13,-0.29,0.32,-0.27,0.01,-0.46,-0.24,-0.3,0.28,0.05,-0.06,-0.0329412,-0.07,0.07,-0.19,-0.34,0.01,0.03,-0.06,16.01
0.14,0.56,0.01,-0.36,-0.14,0.04,-0.29,-0.03,-0.08,0.22,0.09,0.3,-0.19,0.25,0.05,-0.08,-0.08,0.31,-0.22,-0.13,0.1,-0.12,0.35,-0.25,-0.29,0.25,0.31,0.1,01.07.01
-0.62,-0.79,1.12,-0.8,-0.39,0.1,0.5,1.06,-0.18,-0.68,0.23,0.69,-0.56,-0.71,-0.37,0.03,-0.97,-0.53,0.11,0.52,0.11,0.25,-0.81,-0.41,-0.35,-0.23,0.19,0.3,01.01
-0.42,0.32,0.59,-0.14,-0.02,0.29,-0.16,-0.07,-0.43,-0.6,-0.51,-0.03,0.0851136,-0.4,-0.28,-0.45,0.02,0.25,0.3,0.15,0.0365672,0.13,0.27,-0.28,-0.3,-0.17,-0.19,0.38,42.01
-0.4,-0.15,-0.67,-0.23,0.11,-0.1,-0.03,-0.03,-0.19,-0.04,-0.41,0.12,-0.71,0.02,-0.53,-0.31,-0.04,-0.42,0.38,0.22,0.04,0.53,0.58,-0.26,-0.22,0.1,0.26,0.17,34.01.01.01
0.52,0.1,-0.81,-0.2,-0.3,-0.32,-1.22,-0.31,0.17,-0.69,0.75,0.7,-0.15,-0.22,0.25,-0.39,-0.99,-1.46,-0.3,0.89,0.0572674,0.33,0.41,-0.01,-0.35,-0.33,-0.02,0.04,01.04
-0.25,0.11,0.14,-0.15,-0.2,0.49,0.75,0.8,-0.55,-0.13,-0.42,0.47,-0.96,-0.79,-1.11,-0.38,-0.06,-0.08,-0.45,-0.16,0.4,0.13,0.56,-0.32,0.03,0.46,0.17,-0.23,16.01
0.06,0.15,-0.04,-0.11,0.19,-0.45,0.0223077,0.0485714,0.0742857,-0.128571,-0.0753846,0.164286,0.140769,-0.015,0.230769,-0.25,0.28,0.26,0.22,0.48,0.0618182,0.15,0.65,0.1,0.22,-0.35,-0.19,0.18,14.13.01
-0.45,-0.74,0.23,-0.23,-0.36,0.36,-0.37,-0.33,-0.24,-0.34,-0.33,-0.02,-0.28,0.67,0.02,0.19,-0.26,0.02,0.06,0.12,0.229435,0.21,0.61,-0.27,0.08,0.11,0.16,-0.11,12.01.01
0.28,-0.47,-0.23,0.41,0.51,-0.19,0.29,0.56,0.36,-0.64,0.12,-0.13,0.18,-0.16,0.34,0.11,-0.45,-0.63,-0.03,0.34,0.062,0.12,-1.02,0.67,0.03,-0.23,0.01,0.21,01.06
-0.03,-0.17,0.41,-0.38,-0.21,0.49,0.19,0.25,-0.62,-0.26,-0.53,-0.04,-0.0210703,0.95,-0.14,-0.07,-0.46,-0.04,-0.2,0.17,0.09,0.23,0.05,-0.26,-0.08,-0.01,0.09,0.17,11.02.03.04
0.55,-1.15,-0.03,-0.16446,-0.35,-0.51,-0.0663878,0.18,0.72,0.65,0.07,-0.4,0.0252632,0.0280755,0.189368,0.42,0.06,-0.065529,-0.0181293,0.84,0.0572674,0.5,0,0.07,0.83,0.36,0.07,-0.02,01.04
-0.38,-0.56,0.04,0.05,0.06,0.26,0.97,0.68,-0.13,-0.24,-0.88,-0.06,-0.06,0.12,-0.83,0.11,0.23,-0.08,0.09,-0.21,0.229435,0.15,-1.1,0.04,0.07,0.77,-0.12,0,12.01.01
-0.01,-0.12,-0.09,-0.24,0.15,0.31,0.57,0.32,-0.28,-0.3,-0.64,0.04,-0.22,0.11,-0.38,-0.24,0.09,0.03,0.05,-0.1,0.0773913,0.3,-0.22,-0.11,-0.22,-0.02,-0.09,0.11,11.04.03.01
0.1,-0.17,0.1,-0.4,0.09,-0.06,-1.5,-1.32,0.31,0.39,0.24,-0.02,-0.04,0.68,1.05,-1.33,-0.14,0.31,0.25,0.19,0.0386667,0.25,-0.09,0.14,-0.58,-0.16,-0.22,0.25,01.05.02.07
0.03,-0.6,-0.03,-0.146,-0.12,0.22,-0.74,-0.95,-0.69,0.9,0.48,0.0338462,0.38,0.37,0.93,0.82,-0.28,-1.5,0.08,0.08,-0.0668,0.19,0.03,-0.16,0.31,0.19,0.12,0.3,20.03
0.7,-0.12,-0.23,0.06,-0.05,0.16,-0.28,0.19,0.36,0.33,-0.15,-0.36,-0.0210703,0.04,0.0624332,-0.06,0.18,0.52,-0.16,0.06,0.00829787,-0.22,0.15,-0.24,-0.13,0.02,0.13,0.01,11.02.03.04
-0.86,-0.01,0.03,-0.57,0.21,0.72,-0.8,-1.39,-0.35,-0.05,-0.08,0.35,0.24,-0.18,0.93,-0.9,-0.22,-0.12,-0.58,0.04,0.77,0.56,-0.95,0.18,-0.71,-0.34,0.39,0.89,01.06
0,-0.1,0.07,-0.39,-0.23,0.37,0.11,0.04,-0.08,-0.12,-0.56,-0.09,-0.32,-0.17,-0.35,-0.14,-0.05,0.16,0.09,0.16,0.133333,-0.14,-0.35,0.02,-0.22,0.21,-0.3,0.1,11.04
-0.23,-0.38,0.04,-0.23,-0.05,0.28,0.91,0.54,-0.2,-0.35,-0.61,-0.1,-0.45,0.02,-0.29,0.45,0.09,-0.27,0.17,-0.28,-0.09,0.25,0.35,0.3,0.11,-0.28,-0.24,-0.18,01
0.38,0.84,-0.36,-0.48,-0.4,-0.22,-0.14,-0.59,-0.03,-0.45,0.43,0,0.1,-0.69,0.56,-0.11,0.15,0,0.22,0.08,0.0866667,-0.06,0.93,0.03,-0.22,0,0.23,-0.03,14.07.11
-0.18,-0.07,0.03,-0.34,-0.03,0.22,1.11,0.85,0.04,0.04,-0.56,-0.01,0.24,0.01,-0.74,0.31,0.38,-0.12,-0.06,-0.28,0.0624242,-0.3,-0.72,-0.13,-0.02,0.59,-0.26,-0.13,10.03.01
0.18,-0.104286,0.16,-0.21,-0.02,0.33,-0.47,-0.64,0.39,0.06,0.12,-0.23,0.48,-0.37,0.15,0.12,0.01,-0.19,0.07,-0.12,0.08,-0.02,0.72,-0.05,-0.05,0.01,-0.27,-0.05,01.02
0.01,-0.124067,-0.0193464,-0.178207,-0.067351,0.24,-0.74,-0.45,-0.26,0.47,0.29,-0.26,0.81,0.18,1.25,0.58,-0.42,-1.91,-0.0311039,1.02,-0.77,1.06,0.6,0.53,0.09,-0.48,0.56,0.35,01.05
-0.79,-1.64,-0.27,-0.32,0.18,0.09,-0.1,-0.14,0.01,0.38,0.1,0.05,0.23,0.48,0.82,0.55,-0.39,-0.09,0.06,0.12,-0.37,-0.23,-0.69,0.86,-0.23,-0.89,-0.41,0.31,01.05
0,0.33,-0.23,-0.28,-0.09,0.2,0,-0.57,-0.51,-0.22,0.01,0.06,0.04,-0.15,0.23,0.17,0.11,-0.42,-0.14,0.38,0.1,0.07,-0.12,-0.54,-0.35,-0.47,-0.1,0.13,12.07
