@relation 'cellcycle0.names'
@attribute cln3-1                                  numeric
@attribute clb2-2                                  numeric
@attribute alpha0                                  numeric
@attribute alpha14                                 numeric
@attribute alpha77                                 numeric
@attribute alpha112                                numeric
@attribute alpha119                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_50                                numeric
@attribute cdc15_160                               numeric
@attribute cdc15_180                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_210                               numeric
@attribute cdc15_250                               numeric
@attribute cdc28_0                                 numeric
@attribute cdc28_10                                numeric
@attribute cdc28_50                                numeric
@attribute cdc28_60                                numeric
@attribute cdc28_80                                numeric
@attribute cdc28_110                               numeric
@attribute cdc28_120                               numeric
@attribute cdc28_140                               numeric
@attribute cdc28_150                               numeric
@attribute elu0                                    numeric
@attribute elu60                                   numeric
@attribute elu90                                   numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}
@data
-0.0027381,-0.04,-0.32,-0.18,0.16,-0.03,0.07,0.25,0.61,0.49,-0.25,-0.27,-0.82,0,0.27,-0.26,-0.26,-0.72,0.06,-0.4,0.19,-0.39,0.5,0.17,-0.61,-0.14,0.03,-0.08,14.04
-0.36,-0.0146939,0.09,0.37,0.02,-0.36,0.03,0.11,-0.21,-0.4,-0.63,0.6,0.45,0.04,0.73,1.7,0.72,-0.23,-0.43,-0.49,-0.25,-0.14,-0.01,0.1,2.08,0.44,0.51,0.05,32.01
0.36,-0.25,-0.42,0.19,0.09,-0.19,-0.13,-0.19,0.19,0.04,-0.32,-0.09,0.19,0.16,-0.09,0.08,-0.69,-0.14,-0.13,0.2,0.31,0.22,-0.06,-0.02,-0.28,-0.09,-0.02,0.24,14.04
-0.18,-0.06,0.14,-0.24,-0.1,0.24,0.16,0.48,0,0.07,-0.77,-0.4,-0.06,0.26,0.02,0.16,-0.19,-0.16,0.21,-0.06,-0.15,-0.09,0.08,0.06,-0.15,-0.15,0.16,-0.01,42.04
0.41,-0.18,0.13,-0.1,-0.11,-0.1,0.1,0.05,0.1,-0.03,-0.11,-0.52,-0.11,0.2,0.58,-0.32,0.09,-0.03,0.13,0.18,-0.14,0.14,0.102857,0.55,0.15,-0.37,-0.17,-0.39,42.16
-0.67,-0.64,0.12,0.23,-0.55,0.09,-0.03,-0.19,0.18,-0.1,0.16,0.13,0.31,-0.33,-0.72,0.05,-0.75,-0.07,0.48,0.05,-0.37,0.42,0.28,-0.32,0.53,0.01,0.19,-0.08,43.01.03.09
-0.56,0.49,0.17,0.09,0.01,0.07,0.31,-0.16,0.1,0.21,-0.19,-0.08,0.1,0.06,0.01,0,-0.55,-0.71,0.11,-0.6,0.42,-0.4,0.67,0.15,-1.39,-0.16,-0.02,-0.05,12.01.01
-0.36,-0.290408,1.11,0.31,0.01,-0.19,0.18,-1.25,-0.98,-0.93,0.66,0.97,0.35,-0.28,-0.1,0.0894,-1.56,-0.73,-1.31,0.14,0.68,0.85,0.81,0.96,0.14,0.05,-0.41,0.3,01.06
0.01,-0.17,-0.17,0.06,-0.08,-0.21,0.55,0.05,0.04,0.09,0.04,0.64,0.19,-0.3,-0.75,-0.73,-0.03,0.29,0.64,0.21,-0.07,0.19,0.08,-0.0277528,0.08,0.2,0.23,-0.05,10.03.01
-0.27,-0.54,-0.24,-0.17,0.04,0.2,0.53,0.42,0.31,-0.02,-0.16,-0.47,-0.05,-0.02,0.21,-0.4,-0.16,-0.09,0.09,-0.05,0.12,0,0.0113043,-0.07,0.42,-0.14,0.32,-0.14,11.02.03.04
-0.64,-0.27,-0.03,0.3,-0.01,-0.08,-0.03,-0.47,-0.26,-0.24,0.09,0.18,-0.17,0.09,0.45,0.03,-0.53,-0.41,-0.02,0,0.17,0.07,0.26,-0.06,0.63,-0.72,-0.26,0.21,01.05
-0.04,-0.305,-0.33,-0.52,0.26,0.01,0.05,-0.46,-0.55,-0.83,0.34,0.72,0.32,-0.21,-0.4,0.13,-0.27,-0.42,-0.18,-0.22,0.22,0.07,0.186818,0.32,0.08,-0.14,-0.03,0.35,34.01.01.01
0.74,-0.215,-0.47,-0.03,-0.03,-0.11,0.09,0.297273,0.252727,0.111818,-0.258182,0.00272727,-0.0477778,-0.190909,-0.246364,0.01,0.26,-0.21,-0.79,-0.67,-0.18,0.05,0.0333333,-0.01,-0.02,-0.12,0.47,0,01.01
1.51,-0.45,-0.61,0.69,0.34,-0.09,-0.09,-0.06,0.22,0.19,0.23,-0.13,0.05,-0.52,0.13,-0.33,-0.54,-0.21,0.02,0.05,0.18,-0.1,-0.23,-0.86,-0.62,0.23,-0.06,-0.01,11
0.69,-0.09,-0.16,-0.04,0.04,-0.16,0.17,-0.255714,-0.21125,-0.245,0.1175,0.247143,0.372857,-0.00625,-0.80625,0.21,0,0.12,0.18,0.13,-0.12,-0.12,0.0333333,-0.1,-0.28,0.49,1.67,0.12,20.01.01.01
-0.58,-0.58,-0.18,0.28,-0.02,-0.29,0.23,-0.25,-0.15,-0.12,0.27,0.01,0.45,0,-0.27,0.01,-0.01,-0.02,0.03,0.06,-0.18,0.03,-0.152857,0.1,0.31,-0.24,0.36,-0.33,11
0.36,-0.69,0.07,0.63,-0.07,-0.62,-0.02,-0.51,-0.78,-0.39,0.78,0.87,0.79,-0.36,-0.37,0.9,0.25,-0.22,-0.44,-0.44,0.21,0.02,0.02,0.18,0.21,0.84,0.16,0.59,20.01.03
0.2,-0.43,-0.29,-0.11,0.09,-0.01,0.05,0.02,0.21,0.08,0.45,0.33,0.13,-0.45,-0.34,-0.28,-0.41,-0.15,-0.09,0.04,0.4,0.03,0.0113043,-0.55,-0.14,0.02,-0.43,0.08,11.02.03.04
-0.06,-0.12,-0.06,0.22,0.1,0.18,0.06,0.31,0.45,0.35,-0.51,-0.33,-0.11,0.1,0.54,-0.17,-0.53,-0.16,0.01,-0.13,0.01,0.08,0.06,-0.01,-1.14,-0.47,0.47,0.14,01.03.01.03
-0.29,-0.18,0.11,0.21,0.02,-0.03,0.07,-0.01,0.2,0.34,0.05,-0.91,-0.13,0.22,-0.09,-0.62,-0.35,-0.63,-0.1,-0.34,0.030324,-0.2,0.42,0.34,-1.47,-0.59,-0.07,0.03,01
0.07,-0.36,0.41,-0.36,0.41,-0.18,0.08,0.16,-0.32,-0.54,-0.36,0.5,0.02,0.13,-0.4,0.15,-0.53,-0.02,0.33,0.04,0.06,-0.12,-0.0172222,-0.28,-0.33,-0.02,0.39,-0.02,11.04.01
-0.54,-0.14,0.05,0.04,0.08,-0.02,-0.16,0.14,-0.33,-0.26,-0.26,-0.31,-0.52,0.29,0.59,-0.49,0.32,-0.16,0.06,-0.28,0.12,-0.36,0.3,0.44,-0.18,-0.09,-0.15,0,12.01.01
-0.34,-0.4,0.27,0.18,-0.11,-0.29,-0.07,-0.0663878,-0.0112687,-0.0415985,-0.0568045,0.114633,0.0252632,-0.0595076,-0.0314706,0.3,0.21,-0.06,-0.04,0.13,-0.08,0.1,0.00718062,-0.11,0.04,-0.2,-0.09,0.01,01.04
0.76,-0.86,0.17,0.28,-0.04,-0.13,0,-0.33,0.11,0.44,-0.06,-0.33,0.01,-0.2,0.01,-0.46,-0.09,-0.14,-0.33,-0.48,0.48,0.24,-0.43,-0.85,0.04,-0.04,-0.12,0.17,11.02.03.04
0.74,-0.18,-0.1,0.18,0.25,-0.27,-0.14,-0.0663878,-0.0112687,-0.0415985,-0.0568045,0.114633,0.0252632,-0.0595076,-0.0314706,-0.16,0.25,-0.25,0.02,-0.01,0.17,0.08,0.00718062,-0.39,-0.62,-0.37,0.11,0.14,01.04
0.36,-0.71,0.04,0.31,0.18,-0.23,-0.23,-0.13,0.13,0.208519,-0.107857,0.0133333,-0.0122222,-0.0925,-0.0392857,-0.2,0.14,-0.12,-0.27,-0.25,0.07,0,-0.06,-0.17,-0.3,-0.1,0.27,-0.1,10.01.09.05
0.138182,-0.49,-0.16,-0.19,0.13,0.06,0.29,0.07,0.15,-0.08,-0.45,-0.03,-0.52,0,0.38,-0.23,-0.3,0.39,-0.04,0.24,-0.19,0.43,-0.11,0.35,0.83,0.11,-0.22,-0.02,11.02.03.04
-0.4,-0.06,-0.33,0.05,-0.03,0.02,0.14,-0.43,-0.43,-0.35,-0.21,-0.51,-0.62,0.33,0.91,-0.11,-0.55,-0.38,0.23,-0.17,0.25,-0.09,0.46,0.17,0.19,0.16,0.11,-0.03,12.01.01
-0.32,-0.27,0,0.22,-0.07,-0.34,-0.25,-0.55,-0.37,-0.06,0.2,0.46,0.18,-0.43,0.31,1.05,0.06,0.29,-0.05,0.06,-0.34,-0.42,-0.02,-0.58,0.06,0,0.23,0.22,01.03.01
-0.03,0.1,0.31,0.27,0,-0.09,0.02,-0.41,-0.59,-0.2,0.13,0.53,0.58,-0.2,-0.18,-0.18,-0.36,-0.45,0.15,-0.12,0.194615,-0.2,0.31,0.12,0.99,0.48,0.47,0.19,14.07.11
0.61,-0.32,-0.38,-0.47,0.04,0.03992,0.32,-0.24,-0.11,0.17,0.2,0.59,0.28,-0.33,-0.28,0.18,-0.34,0.54,0.04,-0.32,-0.24,-0.11,-0.07,-0.52,-0.01,-0.07,-0.04,-0.13,11.02.03.04
0.75,-0.86,0.23,0.43,-0.02,-0.07,-0.1,-0.6,0.1,0.15,0.24,0.28,0.66,0.28,-0.92,1.32,0.36,0.25,-0.33,-0.29,-0.1,-0.29,-0.6,-1.22,0.57,-0.48,-0.4,0.63,01.05.02.07
-0.07,-0.03,-0.08,-0.04,0.11,-0.2,-0.11,-0.00844961,0.0514885,-0.0166284,-0.200866,-0.0293117,-0.053125,0.00596899,0.158598,0.86,0.25,-0.11,-0.31,0.09,-0.08,0.16,-0.11,0.31,0.09,0.12,0.23,0.19,16.01
0.0964052,-0.3,-0.19,0.06,-0.01,-0.01,0.08,-0.4,-0.44,-0.29,0.37,0.41,0.27,-0.05,-0.57,-0.67,-0.54,-0.23,0.09,-0.13,0.18,-0.07,0.09,0.08,-0.23,-0.69,0.04,0.28,01.05
-0.29,-0.43,0.06,0.11,0.14,0.11,0.01,0.13,0.37,0.21,0.01,0.24,-0.03,-0.61,-0.14,-0.01,0.25,0.15,0,0.12,-0.19,0.17,-0.326667,0.15,-0.04,0,-0.07,0.33,10.03.01.01
-0.51,-0.18,0.28,0.21,-0.02,0.11,-0.34,-0.04,-0.21,-0.1,0.13,-0.14,0.07,0,0.06,-0.52,0.03,-0.23,0,-0.15,-0.06,0.05,0.29,0.5,-0.04,-0.08,0.2,-0.04,34.01.01.01
0.87,-0.217842,-0.41,1.31,0.74,-0.41,-0.43,-0.33,1.86,1.02,0.45,-0.15,-0.73,-0.81,0.99,-0.39,0.25,-0.29,-0.39,-0.51,1.12,0.89,-0.48,-1.07,-1.01,-0.1,0.23,0.13,01.04
-0.01,-0.06,2.47,-0.43,0.23,-0.22,0.08,-1.03,-0.33,-1.03,0.34,0.44,0.19,-0.73,1.6,1.03,0.46,-0.47,-0.16,-0.71,-0.16,0.13,-0.16,-0.09,-0.23,0.19,0.16,-0.02,34.11.03.07
-0.76,0.19,-0.41,0.2,0.19,0.01,0.28,-1.09,-0.92,-0.69,0.46,0.65,0.12,0.02,0.31,-1.68,-0.2,-0.02,0.18,-0.6,-0.19,0.12,0.8,1,-0.31,-0.63,-0.5,0.46,01.04
-0.79,0.04,1.09,-0.47,0.27,0.04,0.26,0.49,0.45,0.12,-0.43,-0.14,-0.17,-0.06,0.31,-0.62,0.24,-0.05,0.36,-0.17,-0.09,-0.13,0.223313,0.39,0.77,0.47,-0.14,-0.24,12.01.01
-0.23,-0.32,-0.62,-0.15,-0.16,0.06,0.19,-0.71,-0.71,-0.25,0.12,0.3,0.05,0.01,0.12,-0.11,-0.9,-0.02,-0.02,-0.11,0.2,0.21,0.17,0.06,0.97,-0.53,-0.41,0.08,42.04
-0.51,0.1,-0.08,0.35,-0.04,-0.22,-0.06,0.28,-0.09,-0.06,0.23,-0.01,-0.35,0.17,0.39,0.58,0.15,-0.51,-0.21,-0.51,0.08,-0.0194444,-0.02,0.07,1.42,0.01,0.63,0.12,20.01.15
-0.45,-0.07,-0.11,-0.41,0.31,-0.19,0.19,0.12,-0.02,-0.1,0.02,0,-0.16,0.15,-0.49,-0.59,-0.08,0.19,0.49,0.17,-0.33,-0.07,-0.12,0.11,-0.72,0.07,0.65,-0.11,16.03.03
-0.92,0.53,0.13,0.32,-0.28,0.2,-0.09,-0.12,-0.11,-0.63,0.01,0.04,0.31,-0.26,-0.37,-0.22,-0.47,0.07,0.49,0.74,-0.11,-0.08,0.0774797,-0.01,0.04,-0.22,-0.07,0.3,14.04
0.38,-0.56,-0.14,1.69,0.07,-0.16,-0.46,-1.29,-2.01,-1.9,0.37,-0.18,-0.01,0.26,1.5,1.03,-0.4,-0.94,-1.11,-0.19,0.78,0.27,0.36,0.28,0.89,0.08,-0.04,0.6,01.04
0.42,-0.318571,0.05,0.13,0.19,0.09,0.16,-0.33,0.29,-0.24,0.88,0.78,0.74,-0.82,-1.94,0.95,0.55,-0.29,-0.43,-0.2,-0.12,-0.2,-0.43,0.53,-0.03,0.89,-0.33,-0.16,43.01.03.09
0.08,1.33,-0.58,-0.94,-0.14,0.37,0.3,-0.96,-1.25,-0.83,-1.1,-0.92,-1.3,-0.15,0.04,0.38,0.08,-1.01,-0.55,0.08,1.27,0.69,0.45,-1.01,1.48,0.26,0.28,0.44,01.01.06
0.33,0.51,0.06,-0.0818783,-0.07,0.19,0.13,0.16,-0.34,-0.84,-0.69,-0.27,0.04,0.61,0.72,0.22,0.71,-0.43,-0.21,0.14,-0.18,0.0228,0.09,0.04,0.47,0.42,0.12,-0.16,11.02.03.04
0.36,-0.84,0.08,0.24,-0.13,0.02,0.05,0.7,0.49,0.31,-0.16,-0.04,0.35,0.15,-1.04,-0.48,0.28,0.23,0.23,0.17,-0.02,-0.08,0.28,0.11,0.42,0.15,0.12,0.02,16.19.03
0.14,-0.3,0.01,0.12,-0.3,0.28,-0.15,-0.35,-0.54,-0.01,-0.27,-0.9,0.44,0.53,0.19,-0.29,-0.56,-0.1,0.22,-0.06,0.08,-0.18,0.29,0.17,-0.14,-0.24,0.02,-0.31,43.01.03.05
-0.32,-0.09,-0.09,0.76,-0.23,0.04,-0.7,0.1,-0.52,-0.67,-0.05,-1.33,-0.03,0.75,0.91,0.29,-0.03,-0.44,-0.23,0.02,-0.08,-0.26,0.198421,0.1,0.48,0.13,0.26,-0.04,20.01.15
-0.18,1.2,-0.1,0.78,-0.24,-0.36,-0.49,-1.8,-1.95,-0.26,-0.5,0.63,0.13,0.03,0.8,0.43,-0.38,-1.19,-0.49,0.84,1.01,0.95,0.38,-0.21,-0.12,-0.91,-0.62,-0.13,01.05
0.21,-0.51,0.09,-0.03,-0.09,0.17,0,0.39,0.13,0.27,-0.26,-0.71,0.19,0.18,-0.28,-0.26,0.22,0.17,0.23,0.06,-0.29,0.12,0.00718062,0.12,0.83,-0.35,0.36,-0.21,01.04
0.24,0.75,0.46,0.27,-0.38,-0.27,-0.3,-1,-1.81,-1.81,0.51,-0.31,0.91,0.56,-0.13,-0.85,-0.38,-0.7,0.18,-0.7,0.0682746,-0.48,0.96,0.79,0.37,0.27,0.5,0.19,01.04
-0.07,-0.22,-0.2,-0.09,0.24,0.08,0.37,0.11,-0.04,-0.08,0.2,0.61,0.34,-0.1,-0.1,0.43,-1.07,0.1,0.08,0.19,0.25,-0.07,-0.100732,-0.69,0.56,0.32,0.21,0.02,10.01.05.01
-0.38,-0.29,-0.34,0.25,-0.08,0.04,0.05,-0.07,-0.26,-0.06,-0.2,0.48,0.1,-0.07,0.16,-1.1,-0.44,0.02,0.26,0.15,0.12,0,0.37,-0.12,0.2,0.09,0.64,0.24,14.07
0.68,-0.15,-0.1,0.17,0.38,0.32,-0.04,-0.31,-0.12,-0.35,0.18,0.56,0.74,-0.37,-0.35,0.31,0.14,0.22,-0.11,0.34,-0.11,0.31,-0.26,-0.55,-0.24,-0.05,-0.06,-0.15,01.05.25
0.29,-0.29,0.55,0.09,-0.21,0.17,-0.16,0.05,0.35,-0.22,0.16,0.4,0.13,-0.03,-0.75,0.13,0.64,0.54,0.1,0.19,-0.31,0.06,-0.43,-0.01,0.13,0.08,-0.43,-0.09,20.09
0.03,-0.2,0.31,-0.49,-0.14,0.2,0.11,0.81,0.58,0.41,-0.39,0.05,-0.37,0.59,-0.04,0.01,-0.67,0.08,0.51,0.19,0.11,0.18,-0.0172222,-0.22,0.79,0,0.24,-0.19,11.04.01
-0.51,-0.25,0.19,0.17,0.0152397,0.17,0.2,-0.04,-0.17,0.38,-0.19,-0.14,-0.09,0.17,0.4,0.39,-0.54,0.1,0.29,-0.1,0.16,-0.21,-0.07,-0.2,0.04,0.16,-0.09,0,01.04
-0.38,0.68,0.2,-0.24,-0.06,0.03992,0.2,0.2,-0.13,-0.13,-0.87,-1.53,-0.87,0.85,1.54,0.09,-0.15,-0.48,-0.07,-0.33,0.01,-0.39,0.39,0.39,1.04,0.41,0.39,-0.3,11.02.03.04
-0.15,-0.6,-0.2,-0.12,0.26,0.07,0.25,-0.18,-0.57,-1.16,-0.44,-0.29,0.15,0.39,0.61,0.34,0.47,-0.26,-0.08,0.11,-0.23,0.0228,-0.03,-0.03,0.09,0.34,0.34,0,11.02.03.04
-0.81,-0.27,-0.17,0,-0.09,0.02,-0.01,-0.8,-0.99,-0.96,-0.23,0.87,-0.2,-0.02,0.2,0,0.5,-0.11,0.18,-0.44,-0.24,-0.48,-0.02,0.3,-0.44,0.21,-0.03,0.03,16.01
-0.47,-0.32,0,-0.14,0.18,0.19,0,-0.04,0.34,-0.23,0.18,0.44,-0.01,-0.23,-0.26,0.25,-0.16,0.16,-0.45,0.46,0.04,0.31,-0.03,-0.68,0.7,0.03,-0.08,0.03,16.01
-0.15,-0.14,-0.01,0.27,-0.29,-0.11,-0.01,-1.01,-1.18,-0.49,-0.01,0.07,0.1,0.28,-0.09,0.09,-0.3,0.12,0.02,0.33,0.03,0.28,0.3,-0.1,-0.05,0.07,-0.09,0.23,14.01
-1.06,-0.84,0.4,-0.56,0,0.17,0.14,1.24,1.07,0.12,-0.66,-0.13,-0.21,0.3,-0.09,-0.39,0.64,0.31,0.19,0.03,-0.62,-0.11,0.0963636,0.2,-0.74,0.16,0.17,-0.03,14.10
0.21,-0.49,0.06,0.07,-0.01,-0.13,0.09,0.01,0.2,-0.16,-0.01,-0.08,0.2,0.06,-0.27,0.39,0.54,-0.07,-0.35,0.39,-0.07,0.37,-0.29,-0.2,0.02,-0.12,-0.2,0.15,11.02.03.04
0.25,-0.18,-0.63,-0.65,0.02,0.02,0.16,-0.03,-0.21,0.01,-0.19,-0.16,-0.13,0.23,-0.32,-0.48,0.06,0.27,0.35,-0.19,-0.23,0.15,0.18,-0.24,-0.01,-0.12,-0.06,-0.09,11.02.03.04
0.03,-0.12,-0.09,0.11,0.19,-0.2,0.05,-0.21,-0.83,-0.73,0.27,-0.31,-0.46,0.19,0.51,0.06,-0.43,-0.09,0.12,-0.05,0.4,0.51,0.0111165,0.1,0.01,0.08,0.11,0.37,16.01
-0.34,-0.18,-0.21,-0.1,0.07,-0.1,0.08,-0.24,-0.24,0.28,0.3,-0.18,-0.41,-0.01,0.14,0.36,0.04,0.17,0.04,0.37,-0.07,0.2,0.12,-0.38,0.37,0.22,0.23,-0.03,11.02.03.04
0.06,-0.62,0.2,0.09,-0.08,0.01,-0.13,-0.109565,-0.141458,-0.295625,-0.00369565,0.136739,0.10913,1.77,-0.0441667,0.22,-0.36,-0.16,-0.22,-0.27,0.03,-0.21,0.05,-0.27,-0.13,-0.02,-0.17,0.2,32.01
0.03,-0.42,0.25,0.36,-0.08,-0.16,-0.2,0.12,0.4,0.06,0.4,0.14,0.24,-0.3,-0.3,0.26,0.02,0.26,-0.13,0.02,0.06,-0.17,-0.17,-0.65,0.31,0.07,0.45,0.14,01.05
-0.01,-0.51,-0.14,-0.28,-0.03,-0.19,0.02,-0.43,-0.13,-0.6,0.55,0.72,0.27,-0.17,-0.9,-0.13,-0.23,0.25,0.25,0.35,-0.17,0.16,-0.04,-0.46,-0.16,0.93,-0.01,-0.06,11.02.03.04
-0.2,-0.43,-0.08,-0.05,0.24,-0.12,0.08,-0.47,-0.41,-0.26,0.87,-0.02,0,-0.13,-0.32,0.09,0.58,0.55,0.35,0.37,-0.16,0.02,-0.16,-0.14,-0.13,0.2,0.2,0.05,01.05
-0.71,-0.2,-0.36,-0.06,-0.01,0.05,0,-0.286667,-0.280645,-0.180645,0.0313333,0.104667,0.0255172,-0.0332258,0.0306667,-0.51,-0.27,-0.04,-0.19,-0.21,0.21,0.041,0.09,-0.08,0.47,0.08,-0.3,-0.39,20.09.04
-0.56,-0.06,-0.3,-0.2,0.12,0.05,-0.01,-0.12,0.24,0.11,0.3,0.4,0.15,-0.56,-0.22,-0.49,-0.12,0.17,-0.16,-0.11,0.02,0.4,0.02,-0.19,0.63,0.46,-0.8,-0.09,01.04
-1.06,0.34,-0.15,0.23,0.22,-0.27,-0.03,-0.0663878,-0.0112687,-0.0415985,-0.0568045,0.114633,0.0252632,-0.0595076,-0.0314706,-0.41,0,-0.25,0.06,-0.21,-0.03,-0.06,0.39,0.69,0.38,-0.6,0.08,0.26,01.04
0.19,-0.56,-0.58,0.67,0.24,-0.33,-0.26,0.54,0.3,0.35,-0.37,-0.11,-0.16,0.12,0.21,-0.19,-0.75,-0.36,-0.45,-0.34,0.63,0.4,0.0437747,-0.54,0.32,-0.14,-0.79,0.14,01
-0.4,-0.25,-0.53,-0.36,-0.2,-0.11,-0.09,-0.12,-0.151507,-0.154759,0.63,0.126838,0.0476336,-0.11021,-0.0885333,0.14,0,0,-0.06,0.16,-0.03,0.24,-0.09,-0.31,0.32,-0.13,0.43,0.17,01.05
-0.69,-0.34,-0.27,0.46,-0.34,0.01,0.06,0.07,0.43,-0.46,0.2,0.28,-0.0255,-0.36,-0.54,-0.26,-0.28,-0.17,-0.04,-0.16,0.06,-0.02,0.0878947,0.38,0.24,0.08,-0.1,0.22,01.06.06.11
-0.42,-0.208194,1.05,0.170392,-0.22,0.1,-0.14,0.36,-1.24,-1.51,-0.06,-0.13,-0.55,0.07,0.77,0.150962,0.11,-0.76,-0.59,0.18,0.99,0.59,0.16,0.0488514,1.47,0.46,-0.1,0.35,01.05
-1.25,-0.43,0.02,0.0439661,-0.17,-0.18,-0.22,-0.27,-0.51,-0.49,-0.04,0.36,0.69,-0.15,-0.46,2.51,1.1,0.04,-0.25,-0.25,-0.25,-0.1,-1.1,0.49,0.33,0.04,-0.09,0.16,01.04
-0.71,-0.36,-0.5,-0.1,0.05,0.02,0.32,-0.2,0.11,-0.07,-0.03,0.55,0.03,-0.2,-0.25,-0.3,0.39,0.36,0.21,0.1,-0.41,0.11,0.055,0.39,-0.14,0.27,0.44,0.25,16.03.03
0.16,-0.12,-0.39,0.19,-0.11,-0.32,0.47,-0.34,0.05,-0.21,0.31,0.66,0.28,-0.13,-0.66,0.38,-0.68,-0.02,-0.4,-0.02,-0.16,0.24,-0.010463,-0.06,0.42,0.05,0.02,-0.25,43.01.03.05
-0.3,-0.1,0.39,-0.0818783,0.07,0.1,0.01,0.61,0.59,0.47,-0.24,-0.53,-0.28,0.18,0.03,0.11,0.67,-0.13,-0.51,-0.1,-0.18,-0.17,0.0113043,0.25,-0.34,0,-0.02,-0.04,11.02.03.04
0.03,-0.27,0.33,-0.17,0.19,-0.21,-0.13,0.6,0.78,0.49,-1,-0.7,-0.91,0.17,0.65,-0.12,-0.61,-0.11,-0.17,-0.06,0.28,-0.11,-0.04,-0.53,0.51,-0.19,-0.13,0.11,01.04
-0.4,-0.42,-0.5,-0.18,-0.26,0.29,-0.03,-0.65,-0.9,-0.42,0.67,0.84,-0.42,0.01,-0.48,-0.18,-0.21,-0.08,0.06,-0.08,0.08,0.04,0.4,0.37,-0.69,0.52,-0.69,0.11,01.06
-0.86,0.32,-0.2,-0.13,-0.15,0.12,0.07,-0.92,-0.73,-0.43,0.32,0.16,-0.23,0.03,-0.46,-0.13,-0.13,-0.47,0.19,-0.25,0.4,-0.19,0.89,0.55,-1.22,0.4,0.04,-0.32,12.01.01
-0.09,-0.32,-0.07,-0.22,-0.03,0.19,-0.03,0.25,0.38,0.54,-0.34,-0.05,-0.11,0.34,0.05,-0.49,0.22,0.07,0.17,-0.12,-0.23,-0.2,0.2,0.14,-0.27,0.02,-0.4,0.01,14.13.01.01
-0.23,-0.22,0.18,0.2,-0.17,0.1,-0.26,-0.88,-0.7,-0.23,-0.41,-0.32,0.05,0.22,0.03,-1.23,-0.25,-0.04,0.19,-0.15,0.04,-0.33,0.41,0.58,0.34,0.11,-0.32,-0.1,14.10
-0.14,-0.51,0.07,0.17,-0.01,-0.13,0.26,-0.03,0.18,0.37,-1.02,0.21,0.29,0.36,0.32,0.51,-0.66,0.01,0.08,0.19,0.24,0.12,0.17,-0.35,0.3,0.05,-0.31,-0.03,12.07
0.2,-0.86,-0.32,0.05,-0.06,0.12,0.12,0.56,0.03,0.45,-0.32,-0.52,-0.17,0.54,0.72,-0.32,-1,-0.11,0.06,-0.19,0.27,-0.04,0.0113043,-0.3,0.28,-0.24,-0.38,-0.02,11.02.03.04
-0.79,0.3,-0.1,-0.17,-0.1,0.06,0.15,-0.57,-0.105625,0.57,-0.151526,-0.145815,-0.256995,0.106804,0.0700505,-0.2,0.19,-0.6,-0.12,-0.49,0.17,-0.45,0.69,0.49,-0.79,0.33,0.36,-0.31,12.01.01
-0.94,-0.03,-0.28,-0.22,-0.03,0.34,0.22,-0.18,0.26,0.21,-0.27,-0.44,-0.25,0.07,0.01,-0.34,-0.36,-0.54,-0.11,-0.55,0.152155,-0.53,0.23,0.24,-0.91,-0.2,0.21,-0.03,12.01.01
1.22,-0.54,-0.29,-0.09,0.16,-0.35,-0.31,0.26,-0.03,0.39,-0.29,-1.13,0.11,-0.05,0,-0.02,-0.31,-0.19,-0.21,-0.3,0.44,0.16,0.02,-0.19,-0.92,-0.41,-0.41,-0.05,01.05
0.86,-0.36,-0.58,0.13,0.44,-0.36,-0.12,-0.18,0.51,0.32,0.74,0.3,-0.14,-0.79,-0.42,-0.71,0.62,0.14,0.05,-0.07,0.12,0.2,-0.100732,-0.44,-1.54,0.07,0.07,0.18,10.01.05.01
-0.64,-0.29,0.35,-0.17,-0.08,0.17,-0.17,0.7,0.47,0.81,-0.32,-0.81,0.33,-0.09,-0.25,-0.18,0.26,0.03,0.22,0.23,0.08,-0.25,-0.0172222,-0.14,0.23,-0.2,0.51,-0.13,11.04.01
0.3,-0.3,-0.15,-1.05,0.24,0.13,0.09,0.11,0.32,0.16,0.42,-0.03,-0.02,-0.23,-0.7,-0.59,0.33,0.25,0.15,0.09,-0.07,-0.25,-0.0457143,-0.28,-0.75,-0.05,0.13,-0.09,11.06.02
