@relation 'cellcycle0.names'
@attribute cln3-1                                  numeric
@attribute clb2-2                                  numeric
@attribute alpha0                                  numeric
@attribute alpha14                                 numeric
@attribute alpha77                                 numeric
@attribute alpha112                                numeric
@attribute alpha119                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_50                                numeric
@attribute cdc15_160                               numeric
@attribute cdc15_180                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_210                               numeric
@attribute cdc15_250                               numeric
@attribute cdc28_0                                 numeric
@attribute cdc28_10                                numeric
@attribute cdc28_50                                numeric
@attribute cdc28_60                                numeric
@attribute cdc28_80                                numeric
@attribute cdc28_110                               numeric
@attribute cdc28_120                               numeric
@attribute cdc28_140                               numeric
@attribute cdc28_150                               numeric
@attribute elu0                                    numeric
@attribute elu60                                   numeric
@attribute elu90                                   numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}
@data
-0.09,-0.62,0.06,0.35,0.08,0.04,-0.14,-0.08,0.12,0.3,0.03,-0.18,-0.33,-0.41,-0.1,0.3,-0.18,-0.92,-2.5,0.5,0.3,0.08,0.3,0.67,0.42,0,0.22,-0.1,20.09.18
0.18,-0.22,-0.28,0.24,0.1,-0.32,-0.4,0.15,-0.12,0.1,-0.01,-0.48,-0.79,0.1,0.62,0.4,0.02,-0.17,-0.13,-0.09,0.16,0.1,-0.48,-0.07,0.13,-0.0738482,0.16,-0.02,11.02.03.04
-0.6,-0.54,-0.12,0.3,-0.17,0.11,-0.4,1.45,0.32,-0.41,-0.94,-0.2,-0.15,0.56,0.11,1.02,1.15,-0.93,-1.12,-0.85,0.36,0.28,0.2,0.32,-1.18,0.58,0.7,0.6,01.04
-0.34,-0.54,0.07,0.45,0.22,-0.1,-0.09,-0.42,-0.87,-0.53,-0.182222,0.09375,-0.0166667,0.08,0.47,0.09,0.35,-0.45,-0.11,0.16,0,-0.16,-0.13,0.1475,-0.23,-0.12,-0.26,0.17,14.13
1.19,-0.23,0.19,0.11,-0.14,-0.25,-0.2,0.08,-0.63,-1.06,-0.86,-0.25,-0.47,1.13,1.55,2.1,0.82,-0.57,-0.57,-0.51,-0.59,-0.19,0.09,-0.45,1.01,0.22,0.27,0.36,16.01
0.29,-0.36,-0.47,0.12,-0.13,-0.05,-0.09,-0.67,-0.87,-0.56,0.43,1.04,0.06,-0.1,-0.38,0.79,0.13,0.07,-0.76,-0.32,0.24,0.27,-0.05,0.36,0.1,-0.05,-0.45,0.37,20.09.13
-0.25,-0.54,0.11,-0.67,0.22,0.28,0.14,0.75,0.85,0.29,-0.63,-0.15,-0.133469,0.07,0,0.01,0.3,-0.23,0.52,0.07,-0.3,-0.15,0.055,-0.39,-0.28,-0.07,0.77,-0.1,16.03.03
0.08,0.03,-0.32,0.12,0.05,-0.13,-0.09,-1.27,-1.72,-1.46,0.65,1.15,0.33,-0.01,-0.01,0.15,-0.54,0,-0.52,-0.23,0.55,0.65,0.31,0.5,0.59,-0.15,-0.54,0.34,14.10
-0.09,0.1,-0.42,-0.25,-0.19,-0.01,0.12,-0.52,-0.12,-0.32,0.24,0.45,0.23,0.03,0.27,0.53,-0.32,-0.24,-0.86,0.29,0.42,0.36,-0.26,0.36,0.95,0.16,-0.4,0.11,16.01
0.49,-0.27,0.02,-0.01,0.26,0.08,-0.15,0.49,0.74,0.99,-0.19,0.03,-0.053125,-0.19,0.44,-0.34,-0.04,0.01,0,-0.29,0.25,0.03,-0.29,-0.59,0.17,-0.19,0.58,-0.07,16.01
0.12,-0.3,-0.64,0.48,0.12,-0.3,-0.14,-0.53,-0.15,0.16,0.65,0.31,0.07,-0.5,0.17,-0.35,-0.32,-0.5,-0.62,-0.75,0.99,0.58,-0.12,-0.15,-0.54,-0.31,-0.12,-0.11,01.04
-0.01,-0.09,0.21,0.1,-0.04,0.23,-0.35,-0.26,-0.48,-0.33,0.18,-0.23,-0.46,0.16,-0.09,-0.24,-0.14,-0.56,-0.13,0.02,-0.05,0.14,0.11,-0.01,-0.05,-0.11,0.27,0.13,02
-0.29,-0.32,0.21,0.24,-0.2,0.18,0.21,0.94,0.95,0.31,-0.62,-0.29,-0.12,0.1,0.14,-0.2,0.74,-0.04,-0.5,-0.05,-0.12,-0.03,-0.0828571,0.18,-0.34,0.02,0.5,-0.25,01.03.04
0.26,-0.14,0.37,0.18,-0.2,0.01,-0.15,-0.42,0.07,0.2,0.38,0.74,-0.136825,0.05,-0.79,0.81,0.67,-0.06,0.01,0.35,-0.15,-0.15,-0.43,0.41,0.08,-0.11,0.08,0.34,16.03.01
-0.04,-0.1,0.29,0.18,-0.07,0.12,-0.09,-0.08,0.08,-0.01,0.12,0.3,0.51,-0.29,-0.51,1.14,0.81,0.55,0.23,-0.19,-0.45,-1.45,-0.6,-0.31,-0.22,0.1,-0.45,0.13,20.01.07
0,-0.01,-0.19,0.09,0.13,0.06,0,-0.78,-0.29,-0.01,-0.31,0.09375,-0.23,0.33,0.48,-0.45,-0.43,0.01,0.01,0.05,0.03,0.26,0.02,0.32,-0.11,0.02,-0.11,0.25,14.13
0.51,-0.47,-0.02,-0.09,0.04,-0.02,-0.116735,-0.07,0.23,0.37,0.03,-0.05,0.28,-0.24,-0.3,-0.47,0.26,-0.09,0.22,0.07,0.39,0.02,-0.11,-0.47,0,-0.01,0.24,-0.16,10.01.05.01
-1.84,2.02,-0.63,-0.65,0.1,0.01,0.54,-0.85,-1.65,-1.82,0.19,0.76,0.83,0.3,-0.94,-0.66,-0.33,-0.42,0.08,-0.1,0.03,-0.01,0.22,0.59,-1.19,-0.13,-0.16,0.26,20.01.15
-0.49,0.51,0.25,-0.12,-0.08,0.41,-0.28,-0.49,-0.23,0.18,-0.13,-0.91,-0.82,0.28,0.05,-0.06,0.03,-0.23,-0.09,-0.31,0.3,0.19,0.27,0.75,-0.51,0.08,0.59,-0.64,12.01.01
0.21,-0.3,0.16,-0.15,-0.01,0.23,0.06,0.176981,0.82,0.53,-0.11,-0.29,-0.66,0.24,0.64,-0.18,0.37,0.03,-0.27,-0.09,0.07,0.34,-0.16,-0.03,0.3,-0.13,-0.03,0.12,16.03.03
0.12,-0.1,-0.17,0.47,0.06,-0.47,0.0733333,-0.31,0.25,0.6,0.28,0.47,-0.24,-0.4,0.05,-0.64,-0.02,0.12,-0.16,-0.67,0.21,0.21,-0.45,0.376,-0.2,0.06,0.41,0.01,42.04
-0.27,-0.1,0.05,-0.12,-0.09,-0.05,-0.05,0.03,0.03,0.05,0.03,-0.67,-0.04,0.31,-0.18,0.25,-0.06,-0.27,0.04,0.25,0.04,0.28,0.24,-0.21,0.47,0.09,0.42,-0.14,43.01.03.05
-0.56,-0.84,0.31,0.91,-0.48,-0.48,-0.5,0.09,-0.31,-0.27,0.0421277,0.126838,0.0476336,-0.11,0.1,0.76,-0.01,-0.56,-0.04,-0.04,0.21,0.27,-0.000535714,-0.26,0.39,0.24,0.49,-0.23,01.05
0.2,0,0.49,0.99,-0.15,0.01,-0.45,-0.76,-0.76,-0.51,-0.34,-0.37,-0.51,0.06,0.8,1.37,0.4,-0.36,-0.55,-0.49,-0.13,-0.42,0.17,0.24,1.83,0.23,-0.47,0.22,42.01
1.53,-1.36,-0.65,0.24,0.45,-0.33,-0.09,-0.44,0.17,0.32,0.81,0.22,-0.03,-0.82,0.25,-1,-0.34,0.47,0.04,-0.63,0.23,0.48,-0.26,0.13,-1.48,-0.46,0.13,0.23,43.01.03.05
-0.43,-0.17,-0.35,0.16,-0.12,-0.27,-0.14,-0.35,0,-0.23,0.09,0.08,-0.36,-0.18,-0.47,-0.15,-0.35,-0.34,-0.07,-0.35,-0.07,-0.42,0.17,0.43,0.57,-0.19,0.54,-0.19,01.06.06.11
-0.07,-0.2,-0.03,0.15,-0.37,-0.21,-0.16,0.25,-0.03,-0.13,-0.11,-0.83,0.15,0.02,-0.31,0.64,0.1,-0.57,-0.4,0.03,0.15,0.22,-0.1,-0.02,0.67,0.96,0.3,-0.22,14.10
0.11,0.73,0.4,0.08,-0.34,-0.32,-0.17,-0.23,-0.12,0.26,0.32,0.0965116,-0.0183871,-0.14,-0.25,0.5,-0.37,-0.29,0.18,0.72,-0.04,0.17,-0.17,0.18,0.23,0.16,0,0.1,43.01.03.05
-0.34,0.34,0.23,0.28,-0.01,0.08,-0.34,-0.22,-0.04,0.04,0.07,-0.22,-0.67,0.21,0.37,-0.64,-0.28,-0.06,-0.09,-0.17,0.18,-0.04,0.19,0.27,-0.99,-0.35,-0.2,0.27,01.01.06
0.54,-0.03,0.14,-0.33,0.13,-0.3,0.02,0.09,0.11,-0.03,-0.48,0.34,0.2,-0.06,-0.28,-0.76,0.25,0.29,-0.16,0.15,-0.13,0.25,-0.03,-0.06,-1.1,0.21,0.33,0.02,12.04.01
-0.43,0.03,-0.13,0.52,0.03,-0.23,-0.11,-0.67,-0.59,-0.46,0.04,0.65,-0.62,0.12,0.16,-0.05,-0.65,-0.37,0,0.17,0,-0.23,0.34,0.09,0.4,0.1,0.17,-0.05,02.13.03
0.21,-0.09,-0.11,0,0.02,-0.0821053,0,0.07,0.02,-0.37,-0.34,-0.19,-0.45,0.16,0.69,-0.02,-0.03,0.02,-0.08,0.11,0.11,0.09,-0.23,-0.03,-0.25,0.06,0.06,0.09,01.06.02.01
0.5,-0.22,-0.37,0.02,0.08,-0.48,-0.2,-0.77,-0.99,-0.61,0.5,-0.00175439,0.16,-0.02,0.39,-0.31,-0.45,-0.05,-0.08,-0.22,0.25,-0.01,0.16,0.18,-0.35,-0.04,-0.11,0.03,01.07.01
0.52,-0.17,0.01,-0.09,-0.02,-0.19,0.25,0.83,0.37,-0.18,0,0.3,-0.16,-0.22,-0.09,0.35,-0.15,-0.23,0.01,0.1,-0.07,0.18,-0.07,-0.3,1.07,0.32,0.47,-0.12,43.01.03.09
-0.92,-0.163514,0.99,0.05,0.62,0.1,0.65,0.72,0.72,-1.23,-0.72,-0.75,-0.98,0.15,1.29,-0.15,0.32,-0.9,-0.23,0.45,0.2,-0.28,0.0111165,0,-0.88,-0.03,0.51,0.01,16.01
-0.43,0.03,0.33,-0.29,-0.15,0.38,-0.15,0.78,0.5,0.26,-0.7,-0.48,-0.15,0.24,0.1,-0.47,0.35,0.43,-0.17,0.22,-0.14,0.53,-0.0172222,-0.03,-0.27,-0.14,0.04,-0.16,11.04.01
-0.07,-0.202979,-0.0284694,-0.0192857,0.0681443,-0.0194845,-0.0182979,-0.28,-0.55,-0.12,-0.0743617,-0.0522222,-0.0537778,-0.0334444,-0.0416495,-0.212604,0.0146,0.0217,-0.00555556,-0.0657,0.0776596,0.00908163,-0.00318841,-0.0277528,-0.121327,-0.130722,0.0115152,0.0567677,10.03.01
-0.01,-0.58,-0.07,-0.26,0.09,0.3,0.05,0.15,0.16,0.25,-0.4,-0.06,0.04,0.03,0.13,-0.06,-0.32,0.07,0.17,0.01,-0.4,-0.16,-0.0242857,-0.04,1,0.07,-0.18,-0.55,10.01.09.05
-0.3,-0.79,0.21,0.06,0.06,-0.03,-0.12,-1.38778e-17,0.0686207,0.0365517,-0.218276,-0.175,-0.23931,0.0562069,0.14069,0.15,0.03,-0.08,0.02,0.09,0.09,0,0.02,-0.1,-0.22,-0.44,-0.36,0.41,12.10
0.63,-0.34,-0.13,-0.49,0.28,-0.34,0.04,-0.0725984,0.94,0.02,0.01,0.09,-0.27,-0.28,0.45,-0.56,-0.14,0.08,-0.62,0.04,0.42,0.29,0.39,0.09,-0.14,-0.07,-0.24,0.05,43.01.03.05
-0.0158364,-0.163514,-0.08,0.45,0.08,0.04,-0.18,-0.00844961,0.0514885,-0.0166284,-0.200866,-0.0293117,1.29,0.00596899,0.158598,1.16,-0.42,0.31,-0.25,-0.01,0.38,-0.2,-0.31,-0.42,0.61,0.13,-0.07,-0.1,16.01
-0.81,2.47,-1.59,-0.23,0.71,-0.62,0,-1.02,-1.12,-1.79,-0.0568045,0.114633,0.0252632,1.19,0.19,-1.99,-0.47,-0.89,-0.49,0.38,0.63,0.0558633,0.59,0.74,-1.1,0.45,0.28,-0.22,01.04
-1.32,-0.07,-0.08,-0.21,1.05,0.14,0.12,0.66,0.55,-0.77,-0.26,-0.44,-0.84,0.03,1.21,-0.02,0.5,-0.62,-1.02,0.28,0.75,0.38,-0.23,0.01,-0.82,-0.17,-0.11,0.42,14.07
-0.12,-0.4,0.13,0.04,0.07,0.2,0.01,-0.09,0.19,0.09,-0.54,-0.3,-0.08,0.15,0.34,-0.11,-0.29,0.44,0.17,0.18,0.2,0.1,0.0113043,0,0.88,-0.06,-0.11,0.15,11.02.03.04
-0.89,-0.15,0.2,0.1,-0.09,-0.05,-0.05,-0.37,-0.6,-0.44,0.25,0.37,0.16,-0.09,-0.33,0.37,0.08,0.06,-0.03,0.53,0.03,-0.06,0.05,0.00666667,-0.26,0.5,-0.36,0.31,43.01.03.05
-0.36,-0.32,0,-0.12,0.01,-0.4,-0.1,-0.22,-0.37,-0.45,-0.2,-0.39,0.26,0.19,0.47,-0.28,-0.36,0.03,0.06,0.05,0.3,0.16,0.25,0.18,0.34,-0.51,-0.41,0.23,14.13.01.01
0.11,-0.45,0.13,0.17,-0.18,-0.28,-0.3,0.15,0.29,0.53,0.03,-0.02,-0.13,-0.06,0.46,-0.08,-0.25,-0.02,-0.11,-0.37,-0.01,0.12,0.0774797,0.15,0.62,-0.22,-0.14,-0.2,14.04
-0.56,0.6,-0.56,-0.18,0.05,0.18,0.32,-0.02,-0.26,0.03,-0.43,0.54,-0.11,0.3,0.45,-0.55,-0.19,0.43,0.2,0.13,0.4,0.2,0.49,-0.07,0.62,-0.59,0.31,-0.03,16.01
0.03,-0.34,-0.29,-0.01,0.24,-0.36,-0.16,0.12,0.26,0.21,0.25,0.18,0.07,-0.57,-0.3,-0.22,0.11,0.09,0.21,-0.05,-0.07,-0.21,-0.11,-0.54,-0.52,0.13,0.28,-0.04,01.04
-0.01,-0.17,0.14,0.22,0,-0.02,-0.09,0.34,0.45,0.35,-0.46,0.11,-0.51,0.16,0.53,0.34,-0.06,0.18,-0.23,0.23,0.3,0.11,0.055,-0.22,0.72,0.16,-0.05,-0.16,16.03.03
-0.23,0.14,0.26,0.57,-0.43,-0.2,-0.35,0.45,0.17,0.06,0.15,0.54,-0.45,0.05,0.17,0.22,0.16,-0.34,-0.34,-0.11,0,-0.44,0.07,0.02,0.77,0.3,-0.23,0.44,32.01.01
0.04,-0.47,0,-0.02,-0.04,0.08,-0.12,0.49,0.35,0.31,-0.5,-0.1,-0.13,0.28,-0.33,0.4,0.09,0.56,0.56,0.4,-0.18,0.15,-0.2,-0.71,-0.38,-0.03,-0.04,0.18,11.02.03.01
0.29,-0.23,0.01,0.17,-0.27,-0.35,-0.27,-0.46,-0.87,-0.73,0.21,0.34,-0.15,0.17,0.27,0.81,0.17,-0.33,-0.74,-0.19,0.54,0.47,0.32,0.0982222,0.43,-0.05,-0.12,0.54,01.06
0.86,-0.74,-1.17,-0.68,0.32,0.01,0.03,-0.5,-0.62,0.24,0.58,0.79,0.31,-0.14,-1.12,-0.83,-0.66,1.02,0.4,-0.33,-0.01,0.15,0.16,-0.29,-0.87,-0.95,-0.37,0.03,10.01.05.01
-0.86,-0.09,-0.06,-0.03,0,-0.27,-0.19,0.06,0.27,-0.05,-0.04,-0.08,-0.04,0.11,-0.11,-0.18,0.21,-0.36,-0.12,0.3,0.22,0.21,0.01,0.2,-0.14,0.31,0.54,-0.17,20.09
0.49,0.03,0.27,-0.53,-0.18,0.52,-0.03,0.94,0.63,0.46,-0.9,-0.23,-0.1,0.2,-0.09,-0.67,0.14,0.44,0.13,0.19,-0.28,-0.05,0,-0.22,-0.38,-0.16,0.45,-0.2,12.07
0.51,-0.23,0.35,-0.17,0.07,-0.13,-0.12,0.18,-0.11,-0.2,0.09,-0.45,0.29,-0.26,-0.54,-0.45,-0.08,-0.12,-0.06,0.05,-0.11,-0.12,0.03,0.22,-0.19,0.42,0.63,0.14,01.03.04
-0.49,0.08,0.01,-0.28,-0.05,0.02,0.08,-0.5,-0.31,-0.23,0.27,0.48,0.13,-0.22,-0.46,-0.51,-0.28,-0.41,-0.48,-0.11,-0.05,-0.18,0.05,0.34,-0.55,0.05,-0.01,-0.2,12.07
0.94,-0.3,-0.07,0.07,-0.04,-0.18,-0.15,-0.93,0.27,-0.37,0.71,1.46,0.37,-1.14,-0.7,0.32,-0.75,-0.81,-0.45,0.08,0.12,0.22,0.12,0.32,0.25,0.24,-0.21,-0.12,20.09.18
-0.04,-0.54,0.16,-0.6,0.08,0.55,0.19,1.18,1.1,0.62,-0.72,-0.49,-0.28,0.24,0.38,-0.58,0.31,-0.08,0.12,0.11,-0.21,-0.16,-0.0172222,-0.28,-0.81,-0.11,0.05,-0.01,11.04.01
-0.23,0.44,0.1,0.25,-0.29,-0.25,-0.5,-1.23,-1.77,-1.57,0.45,0.49,0.91,0.39,-0.12,-0.33,-0.45,-0.29,-0.2,-0.55,0.0627273,-0.42,-0.2,0.12,-0.02,0.27,0.43,0.34,01.05.02.07
0.18,-0.29,0.24,0.09,-0.02,-0.22,0.18,-0.47,-0.37,-0.3,0.09,0.4,0.2,-0.3,0.46,0.23,0.1,0.01,0.02,-0.01,0.07,-0.07,0.21,0.09,0.4,0.09,-0.14,0.01,14.10
0.51,-0.38,-0.64,-0.29,-0.05,0.05,0.07,-0.31,0.04,-0.24,0,0.218333,0.04,-0.09,-0.36,-0.96,-0.85,0.36,0.13,-0.16,0.09,0.37,0.52,0.32,-0.44,0.89,-0.23,-0.19,10.03.04
-0.03,-0.62,-0.14,0.08,-0.11,-0.25,-0.16,0.11,0.16,-0.08,0.21,0.25,0.03,-0.41,-0.33,0.15,-0.14,-0.22,-0.21,-0.15,0.02,-0.187812,0.21,0.19,0.17,-0.09,0.03,0.05,12.01.01
0.48,-0.32,0.25,-0.02,0.04,-0.36,-0.01,0.5,0.4,0.17,-0.44,0.27,0.31,-0.44,-0.13,0.31,-0.06,-0.35,-0.34,0.02,-0.11,0.21,-0.09,-0.05,0.47,-0.21,0.01,0.08,34.01.01.01
0.24,-0.54,0.12,-0.09,0.02,0.15,0.08,0.28,0.36,0.49,-0.72,-0.13,-0.49,0.34,0.48,-0.52,-0.65,0,0.06,0.2,-0.03,-0.14,0.61,0.4,0.34,-0.23,0.14,0.08,43.01.03.05
0.68,-0.22,0.39,0.28,0.14,0.19,-0.33,-0.43,-0.93,-0.71,0.14,0.14,0.3,0.23,1.03,1.03,0.13,-0.8,-0.96,-0.63,0.88,0.73,0.025,0.62,0.84,0.07,-0.12,0.52,14.07.11
0.34,0.4,0.22,0.08,-0.01,0.16,-0.04,0.23,0.1,-0.02,-0.37,-0.39,0.11,0.08,0.05,0.19,-0.31,0.06,0.17,0.35,-0.47,-0.49,0.29,0.23,0.13,-0.07,-0.23,-0.02,43.01.03.05
-0.76,0,-0.1,0.02,0.02,-0.01,-0.07,-0.53,-0.71,-0.61,-0.3,0.05,-0.86,0.43,1.01,0.23,-0.01,-0.32,-0.16,0.08,0.11,-0.187812,0.16,0.4,0.08,-0.27,-0.24,0.06,12.01.01
-0.09,-0.23,-0.05,-0.11,-0.27,0.26,0.07,0.67,0.12,-0.17,-0.88,-0.17,0.15,-0.09,-0.15,0.03,0.09,-0.01,0.28,0.3,-0.2,0.3,0.0759091,0.11,-0.11,0.08,0.15,0.13,16.19.03
0,-0.14,0.09,-0.13,-0.19,0.2,-0.28,-0.16,-0.24,-0.26,-0.02,0.33,0.67,-0.01,-0.46,-0.18,-0.47,0.03,-0.02,-0.18,0.03,-0.06,0.0890476,0.25,-0.26,-0.05,-0.11,0.06,20.09.13
-0.38,-0.1,0.08,0.18,-0.27,0.13,-0.36,-0.2,-0.82,-0.92,-0.1,0.08,0.348889,0.33,0.19,0.08,0.12,-0.23,-0.29,-0.31,-0.0777778,-0.44,0.16,0.08,-0.09,-0.15,-0.08,0.19,20.01.13
-0.18,-0.49,0.29,0.28,0.07,0.02,0.13,-0.08,-0.6,-0.77,-0.01,0.32,0.03,-0.04,0.62,0.73,0.67,-0.29,0.11,-0.064375,0.22,0.93,-0.26,0.43,-0.79,0.58,-0.53,0.33,12.10
-0.06,-0.06,-0.4,-0.4,0.37,-0.06,0.1,-0.26,-0.43,-0.1,0.24,0.54,0.22,0.02,-0.41,-0.34,-0.01,0.67,0.47,0.14,-0.1,-0.12,-0.1,-0.12,-0.33,-0.08,-0.11,0.39,01.04
-0.76,0.06,0.22,-0.19,-0.01,-0.02,0.08,-0.59,-0.44,-0.33,0.25,0.22,0.19,-0.22,-0.54,-0.35,-0.13,-0.44,-0.38,-0.07,0.04,-0.09,-0.08,0.45,-0.51,-0.11,0,-0.29,12.04.01
0.57,-0.38,0.05,0.1,-0.04,0.15,-0.02,-0.34,-0.13,0.18,0.08,0.09,0.07,-0.43,-0.24,-0.26,-0.46,0.33,0.47,0.24,0.12,0.15,0.07,0.0122946,0.08,-0.12,-0.05,-0.12,11.02.03.04
0.04,0.04,0.4,-0.18,0,0.24,-0.04,0.81,0.47,0.43,-0.6,-0.6,-0.62,0.18,0.25,-0.08,0.17,0.32,0.14,-0.14,-0.38,-0.4,0.12,-0.17,0.57,0.13,0.63,-0.3,11.02.03.04
-0.45,0.4,0.27,0,-0.31,0.49,-0.03,-0.46,-0.2,0.08,-0.33,-0.65,-0.17,0.35,0.27,-0.3,0.02,-0.17,-0.05,-0.3,0.28,-0.03,0.02,0.66,-0.06,0.22,0.01,-0.49,12.01.01
0.33,-0.74,-0.03,-0.01,-0.16,-0.0284,-0.15,0.32,-0.53,0.5,-0.42,-0.53,-0.3,-0.14,0.46,-0.27,0.11,0.26,-0.02,-0.36,-0.06,-0.21,0.09,-0.52,0.04,-0.62,0.2,0.28,32.01
0.29,0.03,-0.11,0.26,-0.13,0.24,-0.17,-0.55,-0.45,-0.45,0.32,0.113214,0.33,-0.13,-0.13,0.8,-0.55,-0.07,0.67,0.57,0.29,0.71,0.31,0.75,0.9,0.12,-0.133333,0,42.16
0.08,-0.25,0.22,0.22,0.02,-0.21,-0.05,0.38,0.15,0.01,-0.21,0.03,0.08,-0.11,0.19,0.7,0.74,-0.14,-0.08,0.08,-0.47,-0.73,0.0774797,-0.13,-0.05,-0.05,0.33,-0.02,14.04
-0.47,-0.62,0.34,0.27,-0.09,0.07,-0.27,-0.81,0.37,0.05,-0.07,0.27,0.0593333,-0.37,-0.61,1.08,0.94,-0.41,-0.45,-0.25,-0.84,-0.49,0.37,-0.08,-0.04,-0.12,0.23,-0.04,01.02
0.65,-0.241054,0.34,0.24,-0.39,-0.22,0.16,0.02,0.07,-0.17,0.15,0.027194,-0.0210703,0.02,-0.66,0.44,-0.0625389,0.0756218,0.0545714,1.12,1.7,0.44,-1.88,-0.3,1.44,0.31,-0.3,-0.14,11.02.03.04
0.04,-0.22,-0.38,0,-0.04,0.01,0.09,-0.28,-0.45,-0.51,0.31,0.87,0,-0.1,-0.71,0.29,-0.1,-0.07,-0.15,-0.03,0.26,0.23,0.0996154,0.14,-0.07,0.11,-0.15,0.11,32.07
-0.04,-0.47,0,0.43,-0.27,0.33,-0.27,0.31,0.18,0.27,-0.7,-0.11,-0.55,0.46,0.56,-0.15,-0.17,-0.31,0.09,-0.15,0.2,0.01,0.025,0.09,0.23,-0.09,-0.03,0.01,14.07.11
0.06,-0.38,-0.02,-0.1,-0.18,0.14,-0.35,-0.11,-0.2,-0.34,-0.48,0.04,0.18,0.42,0.02,0.28,-0.29,0.14,0.23,-0.07,-0.23,0.03,0.25,-0.12,-0.11,-0.15,-0.23,-0.03,02.13.03
-0.06,-0.47,0.1,-0.19,0.26,-0.11,0.17,-0.29,0.02,-0.06,-0.04,-0.46,0.22,-0.16,-0.15,0.16,0.18,0.3,0.15,-0.1,-0.18,-0.06,-0.15,0.00666667,-0.06,0.17,-0.11,0.32,43.01.03.05
-0.14,0.04,-0.22,0.16,-0.05,0.12,-0.36,-0.12,-0.37,-0.32,-0.53,-0.2,-0.08,0.35,0.88,-0.19,0.01,-0.12,-0.2,0.27,0.27,0.1,-0.01,0.14,-0.16,-0.15,0.04,0.06,14.07.11
-0.4,-0.17,-0.17,0.37,0.08,0.17,0.06,0.07,0.07,0.05,-0.42,-0.16,-0.38,0.08,0.35,0.01,-0.4,0.12,0.05,-0.12,-0.19,-0.11,-0.17,-0.05,0.69,-0.3,-0.34,0.01,01.04
0.44,-0.42,0.12,-0.06,0.24,-0.23,0.18,0.16,0.47,-1.04,0.35,0.76,0.43,-0.28,-0.37,-0.36,0.06,-0.07,-0.23,0.14,-0.02,0.06,0.08,0.36,-0.11,0.18,0.49,-0.19,10.03.02
0.82,-0.58,-0.27,-0.14,0.12,-0.08,0.18,0.2,0.11,0.22,0.17,0.27,0,-0.12,-0.31,-0.43,-0.11,0.48,0.14,-0.06,0.17,0.17,0.66,-0.42,-0.51,-0.35,-0.06,0.04,10.03.04
-0.38,-0.22,0.44,-0.12,0.03,-0.21,-0.12,0.56,0.25,0.07,-0.35,-0.32,-0.3,0.02,0.25,-0.03,0.45,-0.27,-0.2,-0.19,-0.04,-0.11,0.15,0.02,0.06,0.06,0.18,-0.24,12.04.01
-0.49,-0.32,0.07,0.07,-0.31,-0.42,-0.25,0.46,0.37,0.3,-0.35,-0.15,-0.01,0.04,-0.45,-0.13,-0.33,0.15,-0.07,0.12,0,0.07,0.28,-0.19,0.13,-0.13,0.15,-0.03,14.04
0.15,-0.29,0.43,0.15,0.41375,-0.34,0.24,-0.47,0.07,-0.13,0.74,-0.31,-0.394286,-0.02,-0.49,0.66,0.88,0.16,0.15,-0.24,-0.39,-0.71,-0.135,-0.61,0.05,0.3,0.15,0.19,42.10
0.23,-0.03,0.36,-0.26,-0.14,-0.05,0.01,0.13,0.15,0.44,-0.47,-0.22,-0.08,0.25,0.35,0.03,0.22,-0.17,-0.13,-0.38,0.02,-0.06,0.0251852,0.06,0.32,0.25,-0.04,0.49,01.02
-0.49,-0.51,-0.05,0.02,-0.05,-0.08,-0.0675,-0.66,-0.39,-0.3,0.11,-0.08,0.66,0.09,0.21,0.2,-0.02,-0.24,0.12,0.59,0.34,0.49,-0.09,0.01,0.14,0.14,-0.17,-0.15,01
0.33,-0.69,-0.19,-0.05,-0.07,-0.04,-0.21,-0.31,-0.48,-0.09,0.08,-0.34,0.34,0.45,-0.02,-0.15,-0.05,-0.22,-0.2,-0.33,-0.01,0,0.26,0.12,-0.95,-0.72,-0.34,0.17,14.04
-0.42,-0.14,-0.05,0.2,0.17,0.03,-0.05,0.22,0.36,0.46,-0.4,-0.42,-0.67,0.34,0.63,0.03,-0.14,0.04,0.32,-0.04,-0.08,-0.09,0.09,0.03,-0.33,-0.39,-0.29,0.1,01.03.04
